PC1,PC2
2.9346276432813723e-17,-0.005164565940763428
2.5446986853950386e-17,-0.0049279634437920964
3.624784899414109e-17,0.009444485317618684
1.1007238421286163e-17,0.006406531264927266
6.198852781164241e-17,-0.004484622029299856
2.973400263104039e-17,0.01581034170645099
3.857790396924267e-17,0.008191283332669084
1.3009165410214601e-17,0.009440102234649509
2.635783717754764e-17,0.013928136635549022
5.4834689118878116e-17,0.007953282621644698
3.3702399628425723e-17,0.01174177945124463
3.6260187572149354e-17,0.00794702416282529
4.9307223955042336e-17,-0.0007251974910375201
5.817113520305244e-17,0.00890474124130682
2.955300778545915e-17,0.009634446674221963
6.166592855691762e-17,-0.0030002593617027076
1.0053707890229654e-17,0.016496230727137698
3.825679943583053e-17,0.006183677996985641
1.1457753258958113e-17,-0.017608048530241133
4.220675658775942e-18,-0.018884685002756987
1.307113156718666e-17,-0.01621008953399988
8.523690495861487e-18,-0.011343254690493665
7.254949151904617e-18,-0.016822918196847413
6.201611591266787e-18,-0.018852529095465222
4.675863254402967e-18,-0.019258511046709576
6.73251225999038e-18,-0.008886016557643539
1.1597886975782046e-17,-0.01656553482056623
5.91885494254089e-18,-0.011448546435985456
6.419899397106065e-18,-0.01588070480953307
6.700822398404092e-18,-0.007752107577560513
1.0411767965076584e-17,-0.025658576050372594
8.957608036781902e-18,-0.019089127137587
7.338044228700914e-18,-0.010129911373853126
7.855634541127109e-18,-0.011716900569599458
1.9710769983075002e-17,0.0020628861246461275
2.502743454209458e-17,-0.0023274709896682487
1.0400312291152316e-17,-0.006639938260305796
2.003083855740971e-17,-0.006091088596533931
1.9939236236724086e-17,-0.014512456843325494
2.0906763021475877e-17,-0.010560668905835442
1.9275252116208274e-17,-0.016597168848166498
2.1753075074349983e-17,-0.012976629101737674
1.333218375988709e-17,-0.0005689154307824721
1.8215356314682398e-17,-0.008351651483957001
1.4293704937468825e-17,-0.013269614730396923
2.335435520142845e-17,-0.008951349653157213
1.7533906078970368e-17,-0.0014449092114522837
1.671751016880776e-17,-0.00502517273281054
1.658163202928771e-17,-0.0008355476439100145
2.5321621812869514e-17,-0.009803502492039755
2.287419717249425e-17,0.009638308720462717
1.8782203632732496e-17,0.007536484280245957
2.2776162136158478e-17,0.011260751707455406
2.077204402054517e-17,0.00969799770117486
2.7033382556051017e-17,0.008608732243837392
2.3366836040572644e-17,0.009887431596632225
2.315505361369856e-17,0.01092439066193104
1.733153461093566e-17,0.013166771984001851
2.5233122325925556e-17,0.009017023665353136
3.1876707511821944e-17,0.009483702979892396
1.9233475172931752e-17,0.009289551151365542
2.061371991900879e-17,0.01003516457872674
2.0781209637586743e-17,0.011315520906155906
1.990084728351328e-17,0.009325306138496015
2.028689488599781e-17,0.010849179512655419
1.5701482386666233e-17,0.012521960428220926
1.634630436653052e-17,0.00547072022748917
8.924627467743586e-18,0.005231617571353007
1.4236779817339996e-17,0.006529771076195867
1.631493787358236e-17,0.006989854914065866
1.7793564326121766e-17,0.003669345809820802
1.784270943579347e-17,0.008186473335985904
1.9075449943595675e-17,0.004130104987000383
1.1649102175566522e-17,0.0072829841253199785
1.7781348111620944e-17,0.0081256279042482
1.933616545919318e-18,0.005229264488360552
8.004171975333365e-18,0.004720296255414308
1.8748054922809383e-17,0.0039001316689866966
1.8995235075694558e-17,0.006186884666002729
7.724504307302492e-18,0.00944851633124108
1.8444940687133306e-17,0.008212323853443117
1.9874824255634877e-17,0.005723702146130444
3.230436523434963e-17,-0.004475891500218561
1.311637932894867e-17,-0.005242804776659394
1.9051983748425246e-17,-0.005364823282210105
2.743479232168652e-17,-0.004652762124129649
3.232672512052664e-17,-0.004539295292666757
2.0476958620791154e-17,-0.005528873900959735
3.508498653258483e-17,-0.0047328736365410025
2.7622493355506272e-17,-0.004692883076577171
3.0938555325550833e-17,-0.004966572039133054
1.3310508824049253e-17,-0.005256713963924643
1.9111681894933045e-17,-0.005349366153188201
3.4205336953568014e-17,-0.004585207702104394
3.3013849343402635e-17,-0.0046603083295600764
3.416293637001224e-17,-0.004890136276449363
3.406776411193826e-17,-0.0048542490641189295
1.8189291507294448e-17,-0.005173026099925959
3.263086361681553e-17,-0.005167526539752693
1.0119827093585319e-17,-0.004953045312289383
2.849738045398076e-17,-0.004840279363846351
2.3091650913689178e-17,-0.004108649662116621
2.851746056611253e-17,-0.004752188439552032
3.162021947605123e-17,-0.00517027670228039
1.739089343093915e-17,-0.002605427454421841
3.0442436909156716e-17,-0.005126180792110515
2.1397984710887846e-17,-0.0055045054589715125
2.619588654905593e-17,-0.005129347594814505
2.6475178138234233e-17,-0.005518316498480114
2.853734709815582e-17,-0.004931131458606423
1.5154301010745654e-17,-0.0012679532902560616
1.5015508921861905e-17,-0.00195369654561821
1.4592102208239792e-17,-0.002300986739253199
2.2177294043780705e-17,-0.004884284180110492
2.185925695306658e-17,0.006401700216612663
3.663661054100506e-17,0.0012742055606490223
2.1452278303340847e-17,0.003589400998040112
6.012574190601664e-17,0.003731108286537182
6.255033761273619e-17,0.0012247050225602223
6.007089850470811e-17,0.003477670719963421
2.119244699208999e-17,0.007520387826128249
5.965445431095764e-17,0.0005312513660298001
7.207230514302198e-17,0.0038490297210468697
5.008009364287701e-17,0.00023581367546381894
2.6972851095351254e-17,0.0020778992240201404
3.38656874142736e-17,0.003646152308260867
5.365989097597294e-17,0.0007029432548249728
6.539387724269199e-17,0.003942887654611261
2.3682277663818846e-17,0.0028089662444554762
2.3003779055684434e-17,0.0009396237364409646
9.164009806788024e-18,-0.0070212467885837565
1.1317502172717238e-17,-0.006332547667914992
1.2187236618048237e-17,-0.017859183411299395
7.819939376148959e-18,-0.007345767869998625
1.2004979913280078e-17,-0.007598257904958438
1.1252949778707053e-17,-0.006842044946506577
5.817128250977377e-18,-0.008153186715114601
1.391055592067015e-17,-0.007344574056886316
8.833984222512913e-18,-0.005659129491734172
1.1049389357354033e-17,-0.004753738560010528
9.886315676149202e-18,-0.010009231240626767
1.2302981850322325e-17,-0.0076926937743657066
9.15440705795664e-18,-0.006979161757541756
1.5148684287567218e-17,-0.009835288764470193
1.2937078202485884e-17,-0.005483628658780828
1.2167637666993769e-17,-0.010685649445468421
2.196791618023e-17,0.005605765147214621
1.5044961624633015e-17,0.0054155775771788026
1.8410014505594367e-17,0.00601917000227633
1.5667298683563574e-17,0.005172897796831497
1.7027384770495204e-17,0.005824365748300991
2.7753755353893883e-17,0.005241267867811034
2.042511368480352e-17,0.005978276140956249
1.918099378478231e-17,0.00652639814161771
2.1532462625757413e-17,0.008572234809562016
1.8382315344318675e-17,0.00619342569720223
1.8942279476491462e-17,0.006844028010437353
2.2862280682108352e-17,0.006514964822872652
2.230468721760048e-17,0.006583902262440241
2.0272244603233647e-17,0.0068650385479077335
1.9720360311374344e-17,0.0040205674075631396
1.1481838849554091e-17,0.005091657990849554
-1.8053804332514427e-17,0.0031793369223144115
-1.4524973305788003e-17,0.0028716095116005356
-1.36694960949924e-17,0.0028235172107429415
-1.535299844070058e-17,0.002710578816522183
-1.5650624300382735e-17,0.002793772313257756
-1.6135721060468552e-17,0.0027429050613454217
-1.5249466098643303e-17,0.0031338770705041756
-9.000321501712014e-18,0.0028047309167158474
-5.001598759514599e-18,0.00260935244537164
-7.48555683469951e-18,0.0029688325500671574
-2.429540494565936e-19,-0.00012618876015396718
-5.6856408896426334e-18,0.0027661348738904886
-1.7417223870190085e-17,0.003072703946202772
-6.3837228643743005e-18,0.002033850213342836
-1.3688708385969786e-17,0.003158423882533085
-1.1388342671336794e-18,0.0019043898693054363
1.3595190297986563e-17,-0.007232427548291286
1.2089776240178326e-17,-0.0061258501623991605
8.524513262031304e-18,-0.006576834819973868
1.0960447031713648e-17,-0.005923035497583497
1.7888170925804313e-17,-0.006512839615579688
1.6570151824631392e-17,-0.0074567478529144965
1.5596280422597817e-17,-0.006691391440993662
6.45772115099018e-18,-0.0039808943880427
1.204725576002148e-17,-0.006429723138557631
1.652532484861057e-17,-0.006520508125800909
9.716425099783355e-18,-0.006785025785219414
1.2955682757214412e-17,-0.005803486657297701
1.2646067943345405e-17,-0.00544532118568322
1.2355438650299371e-17,-0.006492231859372344
1.197701193351011e-17,-0.006318652492800373
1.0524456097600148e-17,-0.0053850642522142835
1.1766963814841511e-17,-0.0004448014243749125
1.1642000332651045e-17,0.007110391851739118
1.267902315202855e-17,0.004974255038871205
1.4260391683652765e-17,0.006607557557300579
3.514158220559284e-18,0.00011802699269380151
3.4085277251383536e-18,0.0024166122275395972
1.5511130492698422e-17,0.004258498907858274
1.0440367992905918e-17,0.005456819752985987
8.095316854064658e-18,0.004174243867718916
1.530904868670797e-17,0.005392889096202039
1.534354334620357e-17,0.005257596759490713
1.70956713374839e-17,0.009310830841869028
1.509547187433455e-17,0.007274060421826269
1.73998658465493e-17,0.010478389971461066
1.210081095511189e-17,0.001764959472550115
-1.8902730455638193e-19,0.0021019478926439543
2.055888866881624e-17,0.002765441289132715
1.4052162753444776e-17,-0.008807516802562521
1.6310205262190587e-17,-0.002994267147139704
1.407392823571969e-17,0.008449134836128094
1.0436711565856237e-17,-0.005274360006318814
1.2804061084712232e-17,-0.0020721051442664103
1.7476738328672458e-17,-0.0004981088685215439
1.7863649736178978e-17,0.0010174316160494038
2.1787733087275852e-17,5.396921204669565e-05
1.4704801261148967e-17,0.007701961052434584
1.716590095312611e-17,0.0033722022792059773
1.6970422637518543e-17,7.364368339533896e-05
2.0449878008267163e-17,0.0022230385861265797
1.402940043480151e-17,0.004311159973180497
1.764818708184839e-17,0.008014851892087527
1.8853249078818865e-17,0.014001397115506894
4.77679196932162e-18,-0.013260110212440338
7.12271968840612e-18,-0.02047252454576022
8.550583023224948e-18,-0.016415563837083213
8.917030082051377e-18,-0.01025458138630309
1.3333680806740329e-17,-0.018045078810479183
9.348511617852857e-18,-0.018157290577197054
8.297355758174642e-18,-0.013056435997037008
6.900870232073599e-18,-0.008166445803779234
5.703338376416419e-18,-0.013052729123761877
1.0412098714641292e-17,-0.01507543471131457
5.923267891477841e-18,-0.01817964679461049
1.1727626519880351e-17,-0.01634377739166955
5.75152800611371e-18,-0.012776351066778989
7.730282524598529e-18,-0.014733260817375
9.383504088049586e-18,-0.010017464285600472
6.301122477816868e-18,-0.009596602261007425
1.5285404861922618e-17,-0.005169880205197947
2.309117274933101e-17,-0.009738837197799898
1.730734421200425e-17,-0.0022738226799484933
1.913240872198128e-17,-0.007622861276316266
1.330649031062034e-17,0.012928024683702072
1.3157006463922732e-17,0.003914270184702549
1.254593588739333e-17,0.004448664569324211
1.697252594101796e-17,-0.011791027746426553
1.421855420242742e-17,0.01239548670151145
1.2841055033408183e-17,0.010879142018346874
1.4718738954581253e-17,-0.0026804153598877015
1.7283329907758413e-17,0.005819806259523003
1.367796161080445e-17,-0.024652861557379693
1.2449255466276375e-17,-0.003493168897926005
1.4797518299593852e-17,0.009236609717890521
1.8148836570538304e-17,-0.0019104625689827404
6.876370009161807e-17,0.003077979573468659
8.145720717311477e-17,0.003909313788240824
8.163370372424572e-17,0.0009405260512294073
6.588230133446717e-17,0.001440411516777518
7.661675642041505e-17,0.0030248012447570954
7.898008353293613e-17,0.0032026683264872852
7.369250069993476e-17,0.0015195905818925293
8.525581955661276e-17,0.002950660542413714
7.42632697260381e-17,0.0020133632238643184
8.201897454793988e-17,0.0004995334319605277
7.771017332121945e-17,0.0017791307429039964
7.872616441875951e-17,0.0035056975426018475
8.407032973011092e-17,0.005814193562059511
8.081855059657087e-17,0.0034092034523382996
7.687520696238012e-17,0.0026993339417375694
8.415049553526753e-17,0.00435737047967886
-2.1888070819537723e-16,-0.042083881215570086
-2.299836813792735e-16,-0.04241702858768992
-1.9301636934894046e-16,-0.040927293943134324
-2.2055829250799675e-16,-0.04203198971727656
-2.339784760596941e-16,-0.04256997193970774
-2.3596075575037904e-16,-0.0423039785051352
-2.1624505854461628e-16,-0.04169885130175952
-1.9651321457365167e-16,-0.04122134632804888
-2.2496779128015193e-16,-0.042265080833237996
-2.291310791137187e-16,-0.042543851951484045
-2.320508573206487e-16,-0.042600911333799944
-2.406593693773997e-16,-0.042619106550837636
-2.31489853751435e-16,-0.0425701175696012
-2.302388552377784e-16,-0.04231835342320625
-2.4216528306912815e-16,-0.042582634979432536
-1.678512018881824e-16,-0.039618133463178926
1.6509187082389502e-17,0.005061786682785153
2.7546752101895632e-17,-0.0008745297734615986
2.476939163706071e-17,0.002376853447420808
7.810195831678796e-18,0.00463796857175921
2.81788885874107e-17,0.008588328566984852
2.237174533536033e-17,0.007416521407098757
3.1451286081498134e-17,-0.005077907934577519
7.67944773948526e-18,0.007755054372760523
6.611055233299048e-19,0.002610262805384844
-4.530388806388521e-18,0.004268284407601885
3.065788218788649e-17,0.000768131341349987
2.3357973458795947e-17,-0.0011875060826442338
4.808954474357125e-18,0.003936415366232176
2.7460746827590644e-17,0.005505276218607164
1.819380945135149e-19,0.003538880506216985
2.684288501396706e-17,0.010451517876625573
3.268302550167929e-17,0.0011344962723576634
3.7413733493492195e-17,-0.0002445041134306663
3.879367797903162e-17,0.0005341932194508353
3.983967093534003e-17,-0.002925862701122388
3.651563495838188e-17,-0.0008419158472168013
3.784547878721215e-17,-0.0009131351057901046
3.7810288038130035e-17,-0.001009221285388404
4.782644824856851e-17,-0.004304919710196625
4.135968218232922e-17,-0.003158675818079848
6.636579795110053e-17,-0.021730948369852118
5.249391405146974e-17,-0.008388046707794646
4.666870609835796e-17,-0.007112892384176227
5.199365379533541e-17,-0.009690534523488033
5.752070639233154e-17,-0.013986025075289326
6.699271860811153e-17,-0.016341289323097384
5.3723536407498944e-17,-0.004633152105773737
3.9031856489911264e-17,-0.0004731666751733153
3.154461127465572e-17,-0.0006703767194331643
4.543541748242432e-17,-0.00041625294387031105
1.7509307568151153e-17,0.00019778329880154466
3.665213967648334e-17,-0.0005400766580909808
1.878234658965129e-17,-9.058955369919913e-05
3.1637578100881483e-17,-0.0004145984730482202
1.4053390086932738e-17,0.000345543281577887
3.4497611155321584e-17,-0.0011890057828670881
4.0323842446789205e-17,-0.0008158648172350433
1.557087104051712e-17,0.00047949474006918265
4.392055945170933e-17,-0.0003583431699888698
2.226829795940786e-17,-0.0001780597954009968
2.932963683181778e-17,-0.00034742092030848315
2.7495076264797122e-17,-0.0009834993509346736
4.2756529714866115e-17,-0.0008313130695051603
-2.4903042038606493e-16,-0.0426214663986219
-2.6416321080577044e-16,-0.04235170321253829
-2.532751263903243e-16,-0.04282831750047796
-2.4956662105756315e-16,-0.04254903442300551
-2.587937799750769e-16,-0.042602222019331344
-2.6244094045843597e-16,-0.04293007177064997
-2.562401060696581e-16,-0.042650247009495566
-2.6373475801299504e-16,-0.043053115196561687
-2.5702428429533304e-16,-0.043048467341374685
-2.639406945983745e-16,-0.04311352921537216
-2.503948900315553e-16,-0.0429236160039099
-2.4589635809786987e-16,-0.04204869194692154
-2.5381993878276944e-16,-0.04261300657675774
-2.627725256429785e-16,-0.04291711596537079
-2.5963398384836436e-16,-0.04278873788911144
-2.6027165955511354e-16,-0.04213701318728482
1.0946815798922596e-17,0.007546794782074013
-8.581031721251572e-19,0.00791439453274315
1.4995412072260522e-17,0.006747875729199809
9.97764671219243e-18,0.00980605842367566
2.1488633824270316e-17,0.006699332168596918
1.3768410065828097e-17,0.004833877777475302
1.9341767219769643e-17,0.006191411972696016
1.3966908613968367e-17,0.008080382334822205
2.039351651131839e-17,0.005101952750599401
1.0730718159120561e-17,0.009957734030463706
2.0754945904222557e-17,0.005284855865781363
1.4184224956733146e-17,0.009759275951858083
1.410320337446028e-17,0.00845196250394859
1.3523757471178514e-17,0.007695087582525404
1.401035836197521e-17,0.009926235688990417
2.0958267998606934e-17,0.004399542031014677
3.644273858092596e-17,0.002789710292770113
3.3816963800289055e-17,0.0049748105456141134
3.621586076297703e-17,0.004567284654620078
3.504393077701507e-17,0.005881699850707248
3.7959034868344544e-17,0.005616033072594801
3.6594286042848e-17,0.0044488642019923485
3.635946397321603e-17,0.004484084451540148
4.0355273950167986e-17,0.004777212595356065
3.966462629934826e-17,0.0039656256316425486
3.709377845708796e-17,0.004753851508968877
4.7754935237867865e-17,0.005125558246832728
4.153342825854734e-17,0.004197198902569784
3.238849982404589e-17,0.005542803018206076
3.922819049817389e-17,0.004576383026011611
4.0834472458021425e-17,0.004127146037987216
4.312725276217114e-17,0.006276173157947619
1.8760947636140368e-17,0.001174027938589581
3.4184042931130623e-17,0.00040951237562565136
3.534848355800344e-17,0.0009418205217634422
3.364093458045602e-17,0.0005800661232196947
4.8948693115262295e-17,0.00038764042431136634
5.5217258911970136e-17,0.0009600837482922826
5.037279346387086e-17,0.00027694005486534706
4.5457093736184096e-17,0.0008029513551585115
4.906249675625157e-17,0.00020727634247665153
2.98095240908968e-17,0.00048667046957134044
4.967838911452425e-17,0.0005393269995976201
4.281861410253814e-17,0.0006787878822384101
4.6651484700447464e-17,4.83985146935758e-05
5.088893583433598e-17,0.00020412138924096108
4.53472340419769e-17,0.0007240783863072079
4.246955913968766e-17,0.0003655688924269247
4.949953777407773e-18,-0.0458574088384958
7.84988504280065e-18,-0.0463904606964277
4.2931937543578255e-18,-0.045778211895014555
5.451151142917157e-18,-0.04115342213422036
5.626832278393825e-18,-0.043585008171445075
4.9148630593347225e-18,-0.045682349083969814
8.70653495070262e-18,-0.04670793564992863
5.0563708146611176e-18,-0.0473530478753327
5.647967853541304e-18,-0.04631402729168294
2.8936321989621383e-18,-0.046242844618158585
3.2134060632027765e-18,-0.04572683005398214
3.6759680748950535e-18,-0.045157448087193686
3.687957656017823e-18,-0.04654877390033348
2.3658649630576816e-18,-0.046468421189109356
-1.814013279715632e-18,-0.045463376416750675
4.308316661832609e-18,-0.0447228725560942
1.5612905849334332e-17,0.01501863729875599
1.6655016572527303e-17,0.026045960906494883
2.047716688691517e-17,0.01273231136272306
1.6473742712642527e-17,0.01713039491354507
2.0670302628168493e-17,0.02126194603117881
1.1932642949750725e-17,0.029609268841646663
2.0710395846647153e-17,0.019957735303157913
1.1155251784667942e-17,0.01454882506036251
1.826083530320549e-17,0.01966721331969232
1.895842942384939e-17,0.017208279373846683
1.0446733996451849e-17,0.02202676576912387
1.8939982294688198e-17,0.02533210947033235
1.2728193212208787e-17,0.023988380900282727
1.67302592185211e-17,0.01574719310048008
1.2137575669573135e-17,0.022189483484462216
1.7490225861193205e-17,0.02300066590382148
1.5623197021564408e-17,0.004781030778829745
1.0931220088024815e-17,-0.01118687123335656
1.1165116875535123e-17,-0.007161395070110288
1.0839844901050438e-17,-0.01831874185568668
1.1795737274831856e-17,-0.011511915335802758
7.923809469017012e-18,-0.011219350807241105
1.0863547776004707e-17,-0.008021329552040915
1.1488684516717918e-17,-0.007389150573313673
1.0901565001701034e-17,-0.011468494888120826
1.475893686345293e-17,-0.0006367445654119066
1.0659445395308835e-17,-0.0007954681088871518
1.7536086394295084e-17,0.007422161734743002
1.4288043072650936e-17,0.006774412047955158
1.098455996506924e-17,-0.005375150589683937
1.5803098987407778e-17,-0.0058189121991862975
1.2804467312071136e-17,0.008907045842901815
-3.616335072795803e-17,-0.03398470910962064
-5.3364586151580635e-17,-0.020249902074083677
-5.1265451274461786e-17,-0.03536582078490187
-6.310751133751148e-17,-0.033156714861530455
-4.380779063102279e-17,-0.034127258001936236
-6.463964643386177e-17,-0.037550197781449655
-6.406900901924746e-17,-0.03723998496891245
-7.04141820221724e-17,-0.03299345380467469
-1.047956585790355e-16,-0.030409037588518154
-7.075022246678219e-17,-0.03028336031369273
-1.0615792255942134e-16,-0.03556646324584364
-1.2769683895422395e-18,-0.03844376343230315
-7.711069521596128e-18,-0.03638244695721086
-2.2091905336705286e-17,-0.028770361717229447
-4.3797488442360326e-17,-0.0164932641802517
-6.012081774205641e-17,-0.031516938884250494
-2.6505242409854275e-16,-0.04212607453151938
-2.5439596424635043e-16,-0.042101678855905766
-2.597097538799663e-16,-0.04100754368570455
-2.665136447100042e-16,-0.04201289941073246
-2.563349367474882e-16,-0.0418804373966794
-2.5519309099476484e-16,-0.041381445979851876
-2.6293430965179426e-16,-0.04222069333689996
-2.5820715754805137e-16,-0.04176952124811163
-2.63990800103682e-16,-0.04187066111703881
-2.507396285543514e-16,-0.04232361937908013
-2.5723218052282786e-16,-0.0423471674081841
-2.5875653527790102e-16,-0.04158801518130698
-2.5818987950543537e-16,-0.041788905502918756
-2.4934766684140175e-16,-0.042192659276648524
-2.3024237666248456e-16,-0.04131382032314789
-2.6304274745809396e-16,-0.04204902343808024
7.172585735017943e-17,-0.04063452565379487
7.867306046506348e-17,-0.040519924668291664
7.727410117441762e-17,-0.040539301767478046
7.123802248495752e-17,-0.04047693840592523
7.121235956262613e-17,-0.04044016247927291
7.206399444420741e-17,-0.040645254186962465
6.968535119375262e-17,-0.040384193595058425
6.757500795456866e-17,-0.04032121527762489
6.277885470701892e-17,-0.03995409870415862
6.270734531719319e-17,-0.039987230200690276
6.265011900369691e-17,-0.04085291327121295
6.322125105720589e-17,-0.03985332959297337
6.259232268246187e-17,-0.039844301495141406
7.46094457899483e-17,-0.040638262291171616
6.46836675897664e-17,-0.0405347029422282
6.407374675992964e-17,-0.040141467276054825
1.0125349269381006e-17,-0.0020308073437972558
2.0017921730462472e-17,0.006551014793226124
1.9133218335211804e-17,0.004692175740217388
2.354125309796309e-17,0.00010919519412648026
2.653213310298259e-17,0.0011246289919382767
2.048491101088546e-17,-0.0010501660247278378
1.6002103106811035e-17,0.00173655845867458
1.8687501025047754e-17,0.010400124176296155
2.839529031835102e-17,0.0008784305688727839
3.2355715800243914e-17,0.0003155205134552026
1.9601340768704997e-17,0.011861215887584455
1.7348556405931197e-17,-0.0005784579971563448
1.9539817980218982e-17,-0.000877756671464926
1.5793298366109494e-17,0.004274138345010839
2.8027259013151755e-17,0.0006309954082981201
2.3435070816287212e-17,0.0014333253511414333
1.3308637065533155e-17,0.011391842522171238
1.801863309854663e-17,0.006406594215368534
2.1878195825888984e-17,0.008784518222271304
1.490816356287809e-17,0.010122376504307936
1.9036184827517548e-17,0.008061690398996825
1.806103890221806e-17,0.008125412855790676
1.808415727880474e-17,0.008661731655439346
1.0159386087708953e-17,0.008442530982322555
2.0557684067289155e-17,0.007848790048572573
2.1915273764370088e-17,0.008923220187741686
1.5494126991157928e-17,0.008891570915727886
2.051156008906394e-17,0.007719790697750328
2.1923511676486792e-17,0.008585368924471818
2.014710926742097e-17,0.007438974226563783
2.0295998821499404e-17,0.009757130352608138
1.8617824958976375e-17,0.007754856418145313
1.4901141452099024e-17,-0.0018663764796142237
1.419135350792279e-17,-0.0023277469658710146
1.3442644241016752e-17,-0.0006941300333409625
1.4271918901242467e-17,-0.0004873393645163138
2.0093821687140528e-17,-0.0014360480184607764
2.3369013946136037e-17,-0.0023109920793323168
8.818491205352267e-18,0.0010653310653188956
1.5478226024268142e-17,-0.0010292875781117987
1.1946908962916915e-17,0.00047212488905582574
8.605042336794513e-18,-0.002655761254231261
1.680257291346109e-17,-0.0026632947329542677
1.8917543370020644e-17,-0.0010388735048232453
1.5734741841064703e-17,-0.002607569627194092
1.8767317038934787e-17,-0.0021432591005464
1.5675239985885143e-17,-0.0012564811581336928
1.488271569476607e-17,-0.001520296585162685
-2.8911674574912544e-17,-0.01170258295308491
-2.29011243445908e-17,-0.010819217799524095
-8.147675433396145e-18,-0.011778971121919021
-1.286368633586019e-17,-0.004520380686370476
-1.9514925054439854e-17,-0.010114311586705135
-5.001434284338991e-18,-0.004369718999052365
-2.306993254115542e-17,-0.011190416686059246
-1.4688986134921522e-17,-0.01068119555075449
-7.607687952679984e-18,-0.005397255986601083
-1.5972199892063397e-17,-0.008752202287884021
-1.5370847453360435e-17,-0.009461009961701728
-1.6741065810003285e-17,-0.013783669771358666
-2.0883520502936416e-17,-0.006409998044866798
-2.7714342396941904e-17,-0.010978087890272797
-3.296737521546939e-17,-0.011078627852674255
-2.2989096258378302e-17,-0.009200851649913213
2.9580271352952195e-18,-0.0391596274339573
7.527514673204195e-18,-0.03942776060423739
1.0439720126097287e-17,-0.03995331611012246
5.933041897954755e-18,-0.037658136252282495
7.058153249344364e-18,-0.035140723744587654
6.283399954305902e-18,-0.03831416307465856
4.060054544132913e-18,-0.03914104871964383
4.755473024191333e-18,-0.044037130993138
3.1901908043607436e-18,-0.04050305350015091
6.8298975882473656e-18,-0.04047893893949521
5.6307113750453e-18,-0.03779827030094292
7.991885019119623e-18,-0.04040406864918971
3.582542638376174e-18,-0.03917609768989438
6.1032909170936065e-18,-0.04012352421830872
8.868605791420045e-18,-0.03923642425817395
3.659551809361665e-18,-0.038616517407255975
-2.3037547842666104e-16,-0.04006012659252534
-2.0858096389332725e-16,-0.03718499624501752
-2.1375735440843319e-16,-0.0370979421977719
-2.2421425265755847e-16,-0.03935260035786853
-2.2506046332353225e-16,-0.0397409597090004
-2.2308971812179875e-16,-0.039315751060691746
-2.293466646389962e-16,-0.03978596374518746
-2.221551184012736e-16,-0.03887960783713264
-2.247190929071322e-16,-0.039288015998582344
-2.1302635275757225e-16,-0.037795828495109846
-2.0597422374650337e-16,-0.0361546391442247
-1.98137413495257e-16,-0.036062648797774995
-2.2481349854952896e-16,-0.03896896070080518
-2.227281681786759e-16,-0.03900031839612102
-2.2742343883172523e-16,-0.039467206832657406
-2.2828012593505824e-16,-0.03992702029836564
1.7772437733282322e-17,0.00771770830133623
1.8473578482880885e-17,0.006898457475807252
1.8361562599757483e-17,0.00752521259846093
2.521129607237438e-17,0.006585063370207664
2.0309856355241753e-17,0.011899380743529205
1.762342554289452e-17,0.0070799478281388375
1.910799551645478e-17,0.004147641311904899
1.77393245842969e-17,0.006742858382583204
6.514568686634252e-18,0.006771962752400929
2.3793595004074658e-17,0.008394925836536284
1.6114702044695005e-17,0.0030201361600146054
1.8511932086727797e-17,0.008131809588407412
1.7939749857438497e-17,0.005751190929150995
1.9503046476565625e-17,0.005991603801487928
1.933267890165876e-17,0.004302613758928635
2.453065696947381e-17,0.010264960213147947
-2.5600821231212816e-16,-0.04195676002118176
-2.4590810192606295e-16,-0.041454246758794465
-2.599810310573617e-16,-0.041503534917179084
-2.56945369985551e-16,-0.041738642174029686
-2.5896497885395793e-16,-0.04177216191497167
-2.6097857881111844e-16,-0.04149322803000525
-2.526601516718797e-16,-0.041267770641678234
-2.5349093719898846e-16,-0.0418819210056459
-2.524875180544628e-16,-0.04175618751630348
-2.591093028493253e-16,-0.04180753600563952
-2.5444430894885696e-16,-0.04093025546047693
-2.5874825891336425e-16,-0.04186286005943276
-2.5458158850723003e-16,-0.0409228090134841
-2.4828163121011846e-16,-0.0400615202964076
-2.5489611782471573e-16,-0.04066265438092979
-2.5194150011947893e-16,-0.040471370728001436
3.858908270792671e-17,0.0004512292793867621
6.259935338849659e-17,-0.001239944550188789
6.542299810973509e-17,-0.00044245855355854206
6.863015336636056e-17,-0.0006524231722906135
4.7807801947800283e-17,-0.0009470616580613697
5.975237694865227e-17,-0.001549915420951622
5.63343830310587e-17,-0.0011151471284125607
6.857428672623091e-17,7.283245346992464e-05
6.730320010053021e-17,-0.0016446552866749276
5.803509085069384e-17,-0.00029863625152977023
6.42427422588183e-17,-0.0015017751605991964
5.499157503554089e-17,0.0008214630093323385
7.196254010003534e-17,-0.0011172481306576767
5.928438660174796e-17,-0.0015476213753215472
5.5357723393484364e-17,0.00015711679789199467
5.631925760391526e-17,-0.002366639268607714
-2.4588516473463944e-16,-0.04242855037588601
-2.4602099484965403e-16,-0.04260645345500821
-2.371946665211716e-16,-0.042775418076012504
-2.4049974051646966e-16,-0.042699580940825814
-2.4171963743771586e-16,-0.04208734583648966
-2.443222568635598e-16,-0.04278880872365331
-2.1865566076019144e-16,-0.04176179012300257
-2.451245211097051e-16,-0.042712910720305045
