PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22
-0.000304080083715972,-0.0031723156156692094,-0.010831409663273192,0.011880711165396737,0.020555226878826296,0.007881584204353304,-0.014035740852127243,-0.004437845006763339,0.011576318466983026,0.007392723670935661,-0.016162175998167563,0.012215494542313092,-0.008454282387827207,-0.0025911806736929445,-0.010927511920911608,-0.0030554853333882586,0.01104336406846979,-0.009595664710403153,0.005991451277536903,-0.0055693085917029525,0.00034078277209176615,0.0056789245660290805
-0.00014907896257447198,-0.0021584480078190803,-0.007841388515377787,0.01596134431643418,0.015050919821968285,-0.0013088969969318636,-0.011424066202754081,-0.004868197221889787,0.014354128213694039,0.006763751656153395,-0.019570720239948727,0.007967404392301699,0.003758202906181744,0.005211114672495831,-0.005975066945197571,0.003312075310715061,0.005366299833241344,6.079112155845073e-05,-0.005996364136904407,-0.017007833521292936,0.00019734848239295064,0.010097903376732078
0.0013945686601876638,-0.005360310876944868,-0.011226547002857717,0.005118375631253517,0.019025974744501763,0.0006778366343475005,-0.010198534486914322,-0.006084617918843266,0.013512973306019777,0.003999169223918117,-0.014097467059639053,0.006063623448928588,0.010174056351889295,0.0015184079285470039,-0.015190880461486126,0.0061749784253991875,-0.0041811767319330576,0.016963076941739114,-0.024654564004684597,-0.0341631815194803,0.00044721348962994956,0.0073237579496654125
0.018772606396610186,0.24559174113607427,-0.0371996735575663,-0.025430410519506876,0.015818667582754915,0.005063570943614979,-0.0006878434862137095,0.007146116543557244,-0.006767347445014942,-0.005019135370118262,0.004908325788825467,-0.014980110054723314,0.0052625563401484075,-0.004995245312943562,0.01056917849918433,0.003431618533092147,0.0017168425039954232,-0.003915158367835058,0.009667959351704801,-0.01874039648035649,0.008974199246770547,-0.012826675086477196
0.0189638644747872,0.26275306447824104,-0.03968845797995821,-0.024926861249708263,0.014454157231590834,0.004263306877331609,-0.00023592915208967653,0.005850681279947006,-0.0064492633891589735,-0.00015130127020377814,0.005559078791439004,-0.010161188404485069,0.0013100872629540302,-0.003067555882934344,0.011073081935639228,0.007359264721723121,-0.0013034115565665539,-0.002352188278135236,0.015846753911746954,-0.03079403405853255,0.015600946026697832,-0.026183333304616873
0.0187426966825584,0.26333265536750305,-0.03929907544796949,-0.025692952165888103,0.012541777819882275,0.004866595376742125,0.0012036285907394916,0.00390095012102124,-0.00309804222478206,0.0025879263185774985,0.006814674666316179,-0.006286616774863007,0.0030719484098438755,-0.003778298869986131,0.009998542201230087,0.008145287602255802,-0.0013391857415294374,-0.0006952208654235933,0.014297537485769446,-0.02744188266981702,0.014062353774412272,-0.02143160924053152
0.01871605296107408,0.2510802418586811,-0.03809470390784737,-0.025795231991181018,0.014871896075668342,0.004679278458082542,4.786692750128024e-05,0.006455360214337934,-0.006419962871375788,-0.0022348189191942255,0.005574404825338714,-0.01204156397360773,0.004585465884891438,-0.003914081517576721,0.009535781347498353,0.006160079952341505,0.0036864743729451673,-0.00031407707796858066,0.01210124826085833,-0.023606973614599347,0.012448222040924288,-0.01852047482101665
0.018658273117746833,0.24751107822493776,-0.03745392337194778,-0.025183886209919792,0.015523810711686431,0.004981711442788017,-0.0007928439992660691,0.007919975527625885,-0.00661027209408785,-0.005831738406193096,0.004631499632815898,-0.015247733449340226,0.007916794541168264,-0.006011082848832887,0.009695855266574854,0.004141007690370976,0.004364630047897446,-0.0010564613385330348,0.0059063919894129565,-0.013900490086682107,0.005989481104717467,-0.006877462499566054
0.01904269023265376,0.2610993403138518,-0.040020620300085866,-0.02595310284861996,0.014849004812199985,0.004567145480147425,2.9746778083578995e-05,0.0060718352978185435,-0.006843035859300951,-0.00036448437838378783,0.0059551528984274175,-0.010858776301012873,0.0006201399121650755,-0.003339003652475074,0.011633128251585238,0.008778981918365285,-0.0002269704286964728,-0.0021100327767803323,0.017464148175453793,-0.032810779567863074,0.016586821138169568,-0.028324617475778354
0.018485779541258247,0.24251097825255644,-0.03776370171517651,-0.026533973957508256,0.016548753623139834,0.00462352256768057,-0.00042016606620407936,0.007473526743491551,-0.00851551454059113,-0.0024176083371470806,0.0057786698651571605,-0.012293978001150247,0.0023879233379937577,-0.003069508100272767,0.010918254000796511,0.008627390252503364,0.0006797132131389058,-0.002233910236692673,0.01752752120240783,-0.03285132339362803,0.01964072543024587,-0.027223433874971427
0.019366339604509415,0.2804576284558418,-0.04125259458053879,-0.024996813988985456,0.012673051391591033,0.00385626621673357,2.1916702637779365e-05,0.005409952342661948,-0.00746289139503104,0.0029576587356401167,0.0056195311467535,-0.006522563673405885,-0.0015569682524381892,-0.0016344603525978215,0.008357915946255528,0.011503159779311493,-0.0015023896409842002,-0.0006599490134148451,0.019283537606690222,-0.035564694530479,0.01974238781215206,-0.030293889811650616
0.019411979603372608,0.2903308487676208,-0.04204785132916753,-0.019945007140205355,0.010198154102552226,0.0018584912818244493,-0.00028978541290464047,0.0014844936400177436,-0.005456751864595909,0.007586041094707854,0.003247795375569244,-0.00040780914131736436,-0.009749230086082349,0.0028688032511544953,0.0060251585211566865,0.007522187561525625,-0.010203432962110286,-0.006920874597388035,0.021493442164089428,-0.04056692557295236,0.02195285656340705,-0.04148347296137377
0.018493609670419096,0.24210636234176408,-0.037845171647413,-0.027316706841515274,0.01597363573152778,0.00534628909967828,0.0005581446408907628,0.006676436971870503,-0.005231969802682259,-0.002219289261048219,0.006653913898536598,-0.01254060848909726,0.005686806642878366,-0.005010508636332494,0.011332893634122942,0.00720349962293056,0.0043233007758767825,0.0018493283648478849,0.012950061431854738,-0.02430188436965773,0.011566941533549976,-0.019638013230499404
0.018810090181908698,0.25012860702622364,-0.03813485548270565,-0.026638685910170625,0.016446911276073024,0.005015079625838043,-0.0007172200262290529,0.008107018463585471,-0.008059759498667251,-0.004176723210240502,0.005530416729269465,-0.014612326558548983,0.005919642000846054,-0.004913417378016425,0.009939821044125507,0.00683244931441204,0.004145560001648323,0.00011174224126699571,0.012448425535699458,-0.023398077648085432,0.01208474819712998,-0.017147108640968783
0.018918064263119386,0.2580328535874257,-0.03858010706374015,-0.02547956661198416,0.014741160224755391,0.00501370937977433,-0.00048436290278923346,0.0067243519220044415,-0.0063558675932901525,-0.0034394779822938077,0.005052284252446618,-0.013055054756318317,0.006113960379414945,-0.005284267179037332,0.00885011657230107,0.00579283416412406,0.002690280733434823,-0.00205978533048768,0.00985954318183594,-0.019789536114064518,0.009927060293381963,-0.012699738255959367
0.019600007957452224,0.2851899859922995,-0.04159039340601887,-0.023743386835688544,0.012613700029598194,0.0036381967469596805,-0.00047229264780979975,0.005150230767716903,-0.007789161817919563,0.001396565546992586,0.004986199900309718,-0.008883477334876268,-0.0010026484170121942,-0.0016517866905797068,0.009391209810984156,0.007322171170090906,-0.001602360271500172,-0.004547163917176979,0.01792168104241282,-0.03440634091604217,0.019019045823511677,-0.029210398463928013
0.010986553247591398,0.0037722875182869286,0.011898697090144118,0.007063583640735616,0.008158760786782127,-0.012173047724322966,0.003994087193048523,-0.0016110586008917652,-0.006545539180887305,0.008583407318484079,0.006702174888122614,-0.00530657682582721,-0.002791555986504021,0.01807113611821397,0.013779618518643606,-0.03896999122781776,0.010228385925523723,-6.91297521222584e-05,-0.0416784828715258,0.02776779843807088,-0.023715805782817536,0.01733649936810358
0.013706370248864331,0.010893843521864137,0.013757057198390495,0.007179633963070726,0.009061723948410812,-0.006692668202284365,-0.0024049399465174625,0.001316636268292691,-0.005402940966388311,-0.010187015260224225,0.007334079022820133,-0.0035241016612452838,-0.004401567263787842,0.00764743527797646,0.016402310304603308,-0.03398148547277475,0.01926588387092153,0.003937229006708292,-0.042534641907988266,0.03646009104589323,-0.030593315005097325,0.020447684200157672
0.011854260805022786,0.005661373033495867,0.01327076116199723,0.004762077753076342,0.010345850463213502,-0.0060651813381559245,-0.000620392351710895,-0.0025970803287181064,-0.00826487958635144,0.005468803405934036,0.0009446955498005291,-0.006503817285991121,-0.0027948898095849516,0.015170795247995562,0.013455701966316161,-0.04404779280339108,0.009655029490386293,0.0016551387766054787,-0.048799911465092535,0.038492301857957545,-0.03103473853707362,0.02690745491750788
0.013515031727436407,0.011717737781063059,0.017092211358958886,0.0005338053961721455,0.009934459651076881,-0.0025497367627647857,-0.0018506637388859526,0.0025915269913253554,-0.005991960309093092,-0.00572308476260594,0.0026116986921839716,-0.010131706887254965,0.0044940871726762074,0.0083371539421444,0.012272556139385743,-0.03780116636692028,0.01399311172820482,0.004573890527510182,-0.04887449056099015,0.04559997606953231,-0.03478809539170264,0.037565534244095235
0.01192137571388958,0.007617045490344398,0.011189531756642187,0.0041950842226175546,0.01111825569721794,-0.007568489011652138,0.00025502517057662843,-0.0015054572046733035,-0.008979067516434352,0.004117374851051277,0.0019124885380058377,-0.007998872936945844,-0.003193243716356572,0.015482427905623979,0.009039517250202732,-0.04528188370081441,0.011925045831746691,-9.063733872827516e-05,-0.04732875433415324,0.04221529408577584,-0.03285805361211175,0.02879380412267199
0.013981823701323207,0.008648693705241775,0.01829973186840127,0.007620629485205759,0.007766560270211841,-0.005409220818199176,-0.0027428618078887594,-0.0016286228367345984,-0.0067532440905156005,-0.005415449217987237,0.0077567973826276684,-0.003517990272677349,-0.005851017316061186,0.0058243883340151,0.022131470373545827,-0.030176557155244275,0.021653793632151655,0.006188643925371666,-0.03803366329431586,0.025924564201523698,-0.025117077350537392,0.009892739754938077
0.012614708312884117,0.007369012520019411,0.009847399786994003,0.009918972703458456,0.00886944680606059,-0.009668162515220931,-0.0010422444620561318,0.0005878363672275624,-0.004657543949794205,-0.008411752710814503,0.007177812437535135,0.0014728445131635967,-0.008091548738840784,0.012475948101611857,0.012938991203893625,-0.03832643970107053,0.015416102540305567,-0.0006655127681074388,-0.04435707344970363,0.03745397549358319,-0.028390641555416662,0.01817856196908484
0.012075625436136479,0.0077450675675350515,0.008988162570906118,0.009652100780787931,0.008025766857234383,-0.007816744044027043,-6.364813556550413e-05,0.0024890563413647506,-0.003181135188369726,-0.007819891806141639,0.009411973466409023,-0.0016812537769964999,-0.0014061745845861226,0.00766360105097375,0.017395816464512277,-0.036049377115709984,0.01659284539926191,0.0027002064383699086,-0.0455230140953432,0.03816431449419411,-0.027483279917029573,0.024116115740240827
0.013560955597627794,0.012408000130709886,0.0059665705959671585,0.0064870206588601605,0.008740376830384753,-0.0018536132685070127,-0.004550831388417182,0.009516154654895144,0.0032362669396266276,-0.023454781052226994,0.004442094805273585,-0.008391854710287939,0.014813191888175785,-0.013317938645411118,0.015330555575791674,-0.012568813623861119,0.014860011878611513,0.017375748679973654,-0.04477151154384772,0.052542150220505505,-0.023640155152207985,0.03559645243391049
0.01476480964929602,0.021861932438358656,0.014411114814380076,-0.0023157807074716567,0.012402097927795876,-0.0016847307428055481,-0.0033785422889308914,0.006002077679342972,-0.005921485782747122,-0.01898095927556779,0.005809831889992404,-0.01201092786014163,0.005985656526963965,0.0034330983454163013,0.009775984926258875,-0.03342054652219312,0.025115909966605527,0.0037139836094635293,-0.04527512363865188,0.050788152898004785,-0.03904517439703521,0.042146055996368316
0.01303962722818636,0.009563512129809036,0.01493297826785417,0.0036849292373324558,0.009215050701490262,-0.004317778469940416,-0.0015569356401927657,0.0024878902351174225,-0.004598333594082975,-0.008369465246739493,0.005238719346162687,-0.00586321901161754,0.0026493343404001843,0.007452811440040112,0.012774704022498458,-0.036788203474457735,0.015070836727816714,0.00195560647575602,-0.049466757609423026,0.0450794546767993,-0.03256056606377768,0.035307779348557056
0.012004592029518198,0.006025876640452104,0.016339440394490534,0.004699929182575725,0.006788262191577363,-0.0056855716175044525,0.0015320314615878882,0.0018942013302300153,-0.003872153902461488,0.00015614235999422026,0.0068380499440696615,-0.005966693566746445,0.0046349457081647435,0.009115059253135344,0.015895758360810624,-0.03224034118994248,0.011690710228601055,0.00401316166890334,-0.04354125363408053,0.03303892362944572,-0.023248948661168303,0.025065515774110588
