PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32
-0.0060003450279990465,0.007681244286720188,0.008797640770212445,0.018961153986979954,-0.010476163921641198,0.02404251469204372,0.011744545590533347,0.024022409711576542,-0.0032223944803058888,-0.002478608607458351,0.001737785893944211,-0.006313466170147362,0.00647461202573678,0.00545494446150401,-0.04006772482424078,0.015930396172444922,0.008079025130831162,0.0007332403739906176,0.051073178160691894,-0.0028905800247310256,-0.01207022943960737,-0.016128709825727124,-0.009776928750786848,-0.01897716089574221,0.01948661768684017,0.005311594082314758,0.04493390250991349,-0.010861369298698634,-0.007907332174946095,-0.008696470753423557,0.03499712479332366,0.011811803145251872
0.0005952419451121637,0.008763156392548484,0.007002360893884885,0.019196191082432503,-0.01252076698944502,0.027349120292582095,0.016873024529469694,0.005427951580067923,0.0029865641202173956,0.012678149256788587,0.005842181071002756,0.00011989342150813681,-0.0033750896866373593,0.009904134394522868,-0.0384829828717035,-0.008173773978566435,0.016717097249498318,0.018826396773940185,0.031907449039802506,-0.0066910678841372966,-0.00889874743075593,-0.012280707649035145,-0.0024832922881957986,-0.006997449269791397,0.02826835168743321,0.011689414048571017,0.01983150387033423,-0.015919005487190913,0.0015105227172115265,-0.005576695039738223,0.04322071707268533,0.021391944471498753
-0.01610977477963734,0.001599127839267354,0.012713203094586421,0.01692470910860456,-0.009656138604420904,0.0059476798597864694,0.002193974319965971,0.06180797686160702,-0.011837598517507868,-0.028582467797990268,-0.00960331792929167,-0.00659178716066702,0.025676708458643907,0.02359612927606689,-0.04243495039430165,0.06575859398018587,-0.004771833928347652,-0.030615473683697304,0.030993652436989632,-0.01774026459256341,0.02263371704256012,-0.02833395881383075,0.018682848480026874,-0.018532169931693505,-0.014489568728501608,0.04050046289329249,0.008320255861101777,0.0005323955413209149,-0.013424840711020123,-0.009158530551195754,0.00621848697497334,0.044054788346262905
-0.006711392020859066,0.010640394583160798,0.01044940859946477,0.014882057224365964,-0.005706014883230233,0.019272522729874838,0.015749051947696595,0.033983193548176076,-0.008607528062054483,-0.004450214456545882,-0.007432010779512403,-0.009623523258089382,0.021525661470064236,-0.000385793549170641,-0.0222411506376948,0.0249209204092829,0.007446387049341037,-0.006368871872428662,0.025743236449705536,-0.015413468041820125,-0.0020545045657995066,-0.016954563141026814,0.005972494025636207,-0.018725413601456173,0.009587312360117303,0.024317359377127257,0.019603360007729203,-0.0021753885083122537,-0.013622762574618794,-0.004655672044326792,0.027315209290210668,0.019843712478079752
-0.004994038244054755,0.009493310558170938,0.009746529236018861,0.018013755600125872,-0.010185815268706317,0.023719730866095697,0.012194395181833968,0.02187183449655397,-0.0014373015988174143,0.00027312115169926196,0.007370320550528519,-0.0015873959412879383,0.01010551384245928,0.0063574333799654445,-0.04118609833977441,0.01855524132557212,0.011682769219037187,0.005109853264496898,0.03829532752549003,-0.01019449643174436,-0.0026770543429633364,-0.016472254092682742,0.005680149807553953,-0.016389706550860864,0.024099942757504912,0.02326531068082214,0.024597511968686488,-0.010822715134148555,-0.006805539597507278,-0.003970768804009285,0.03932408386438266,0.02508902854259248
-0.0046562059876237155,0.009482082936794811,0.010173063433453908,0.01802914185820016,-0.005957917423494189,0.023073523759632418,0.017600265633386472,0.018065181916199272,-0.010071607690936187,-0.00836016079728175,-0.00022338848845808337,-0.008005165509953817,0.0008692405351829434,0.009942525229441238,-0.04031365239099425,0.016177094326919297,0.009192828110805407,-0.0011841847274314064,0.04351934306511197,-0.004723473433281745,-0.01044129297669592,-0.017254130086113324,-0.00030096695845883287,-0.010307907450310978,0.023115559356073324,0.01760548754100768,0.025136429585040667,-0.012325283794213418,0.001179087899378076,-0.010200317647070809,0.041012927928176623,0.025896831501489144
-0.010016083364587012,0.006415003563733252,0.011843735260389024,0.01970831740500162,-0.007837006098055937,0.020468637231212502,0.009472325713694257,0.031158121865460214,-0.008800602947646792,-0.01535798661457147,0.004541031813159141,-0.006946742373031077,0.008985905660983246,0.01449018552363638,-0.05200936391927307,0.03998048373106194,0.0023266937514384856,-0.011471478984118016,0.04591439387713613,-0.012635039213394853,0.002257230737392032,-0.023403187237668974,-0.0018306813016713257,-0.01944523509272042,0.00817842639214137,0.01592335629122791,0.03415895618640048,-0.0033365056254669534,-0.004741514518317893,-0.007143934286533859,0.03115289095522803,0.03537024827520533
-0.007252077561597128,0.009662640263455865,0.011345340312737776,0.017091788086913202,-0.003965786610128204,0.0237325141687401,0.016374488383527987,0.025322232062649434,-0.00968766794698641,-0.009432040304584565,0.002940620467436169,-0.007685752311653395,0.01349734804844381,0.008239095390394146,-0.04180829385116773,0.03259577778195834,0.006485501177700359,-0.004523532848304071,0.036514677027610194,-0.0176616885153323,0.006458504966730264,-0.0192623653701063,-0.005207801387008779,-0.0234134170896353,0.015405393737830054,0.015338780889032747,0.03184090071340049,-0.0005908401937188669,-0.014003915108576232,-0.0044566559583800874,0.027360751128444258,0.03273650413834337
-0.00950265754186466,0.0031256306435687633,0.01127555661560626,0.018328342918346684,-0.009586416049795536,0.012773919105749416,0.006856762445509722,0.046325176311921984,-0.009669052811140756,-0.014531669431204059,-0.005058447740776316,-0.009367605821700237,0.021002639925145828,0.012618311170814783,-0.041598738054175396,0.046889467880383076,-0.0007266613294256499,-0.02082609389367309,0.028961641482606847,-0.01235944132181125,0.0077341247157122275,-0.023394175358441596,0.005351111405456632,-0.015007044626588072,-0.0020823624524959426,0.032955733886159515,0.013819910492214472,0.0023405727984886007,-0.0024873506895229016,-0.003077013684551015,0.014918320503300529,0.03695626973074379
-0.011405062587713483,0.0037005335426877556,0.011771472698351847,0.019490531218563204,-0.011950215552947408,0.014131308514729591,0.0034778355144095404,0.04688949537135217,-0.007051320146388831,-0.010088353687458109,-0.0022371191731946527,-0.008789202465010939,0.02658740868400052,0.009947218814461267,-0.04237216079942633,0.04369913042659348,0.0021606457669307855,-0.019677012130693217,0.03532053820053502,-0.015618303276655096,0.00832232994870798,-0.022700407044223644,0.0009749649929796343,-0.017796006649754875,0.005223141004099949,0.02730566515135757,0.016233438726748414,-0.0037091437441946814,-0.00013206787536293625,-0.005427676019864182,0.03019985415889888,0.03391747721293779
-0.004840870327261377,0.01022371036851369,0.009614797556381394,0.017490361561811343,-0.00602009805405008,0.027681633792802342,0.016296693738106174,0.018737023112311072,-0.004102917358828818,-0.00017650758653469517,0.006254072232561488,-0.004625028263766328,0.007470740707637114,0.004642341616658462,-0.04342232365915743,0.016243582101732542,0.010377269200226594,0.0037081965068799794,0.039486192470021955,-0.016171911760669552,-0.007451953289659337,-0.017709294699136874,-0.010102449614880969,-0.022989717081052023,0.015997017098769988,0.0035966086199800563,0.040632279589338016,0.0010815834537609096,-0.01181121651726562,-0.006274377915183836,0.039371218443399,0.021885364769770037
-0.006171588438067154,0.0010458062571271562,0.008693193589218162,0.008561332697015941,-0.0002806612523909482,2.7815124372949918e-05,0.009139448142026038,0.0037777637404176924,-0.008488266503169313,-0.008016299566437207,-0.013887339926355675,-0.005062727964483541,0.010528753815479696,0.0041631333122925055,0.006807770042183913,0.0006992488658057079,-0.014709361657587967,-0.00699802637783168,-0.006128415642326562,0.0004902133240071976,-0.004311139145476341,-0.0027059398865766845,-0.005907016351797214,0.0023420943858761117,-0.007972810317449083,-0.0024176601424208063,0.013947659001345118,-0.017656362533700582,0.007579343786581557,-0.005864166787627091,-0.008723912934665977,-0.006779797189186663
-0.004871966772217164,0.004459075599147897,0.013470905585371992,0.008411676769599221,0.003807651010021693,0.0020917437420885083,0.013726866756565405,0.0023667221029768605,-0.010855239083866795,-0.009270981533006262,-0.0029393449547827693,-0.010037382854806497,-0.0043616569756173154,0.00560573996154863,-0.007223590040557633,0.00691466788661374,-0.008029238951145259,0.008532516178542969,-0.014244308264340394,0.009572520384710927,0.008647784447266285,-0.0073760552139642555,-0.003711270049770361,-0.0017392751032034776,-0.01619254223998633,-0.011097444779643632,0.0021044101110971646,0.0004286688475204294,-0.010904218710728048,0.002038945509592228,-0.0029472642971467007,-0.0079055129422091
-0.006248329987683598,0.0011879225759790705,0.011434538257454064,0.00742858531556799,0.002716608237035104,-0.001223964766201082,0.009252068798601047,0.0050399638882911305,-0.009917565472286428,-0.011790332030061924,-0.012257040331969723,-0.008664248229230181,0.006840055021077887,0.003070584712046331,0.004482755585296941,0.007740853412352088,-0.016363426431055185,-0.002800037347198763,-0.010584256336334705,0.007338016144518083,0.008278540395738944,-0.0024932960677022577,-0.004066354740889652,0.0042507622894678194,-0.012813908859192044,-0.005135032237485127,0.005270758197150342,-0.007224643819501173,0.0062297702514161005,0.0034410726625261935,-0.003732597221775073,-0.005793041796069317
-0.0034798757644654184,-0.0069203772057656555,0.009795601525042308,0.008422970217554294,-0.0008220208589795187,-0.007290249218674569,-0.0021452107791198253,0.007013854775670489,-0.008432990684546005,-0.006460271791083824,-0.006245787134663623,-0.004700733909777856,0.009393894267670488,0.011119116143431989,0.003596083690769458,-0.0014488886620535636,-0.01649973183256767,-0.002555701423113542,-0.008018655334108771,0.009066841690089226,0.0012525227306553891,-0.004139643836022682,-0.015301754204850209,0.005623951674288979,-0.004506640160831518,-0.007226781135939173,0.00046218726147825243,-0.00868130018863401,0.014635069721228392,0.007029309895356833,-0.0034577893939851684,-0.004810692028545193
-0.0016965971022332841,-0.0042555547175484685,0.012909211474336407,0.006165557121113267,0.004787422000477792,-0.00929226274593582,0.0015129965103063093,0.0019983545347593175,-0.008230786858295664,-0.006620934613197457,-0.009610054328366015,-0.0037312398767617994,0.00891624225776318,0.006301429289857698,0.0017052160482350668,0.0023059430448100836,-0.020479582872454712,-0.0011809210800056494,-0.012268080636565482,0.006996584584042592,-0.002922103933782465,0.0008042595001462556,-0.009278964826216167,-0.005087452230203213,0.0007134494691832374,-0.00871256136541652,0.001035895967164698,-0.014525921616242912,0.010696026370609795,0.0025038092742543485,-0.0014662201181559267,-0.004365855222023098
-0.003199743532209222,0.0017466881009584121,0.016173534197353283,0.007582595424539297,0.005150694515445915,-0.005280946789801721,0.008147194643612797,-0.0005756095032452527,-0.009836430332642856,-0.0074649555694475235,-0.004292008494056018,-0.008730432495153113,0.0005812116483020328,0.003428967280364823,-0.008129175161220158,0.0024779750219360167,-0.013065602911451304,0.007767703764743942,-0.02361585497204663,0.010838814243339316,0.006597141977070222,-0.006156315115901298,-0.008252259684332564,0.000609545372053398,-0.012271881805450944,-0.015102069129317814,0.00208939677762206,-0.005343959026908873,-0.006914891672870921,0.004283566620910669,-0.005650761634913348,-0.010858518160828876
-0.0011513397009735795,-0.0032450688455778307,0.011664181340495445,0.005676213002853162,0.004041448054805951,-0.0037278759528929506,0.0009546449785610995,0.004792751982787339,-0.005402018775122891,-0.00588467337693118,0.007446800109190633,-0.00124835733683128,-0.00398944281253455,0.012222859444343738,-0.010022099080342926,-0.0020724419152066647,-0.00967600558373246,0.01199949545349142,-0.018579583859107202,0.015029649177976749,0.005915914690816747,-0.0132866903693189,-0.01565053707634052,0.006817568792009482,-0.010803785859420389,-0.01268215532628585,-0.0011389508775178946,0.007319519716968204,-0.013449735432292838,0.007884598381818585,0.0005055555478207456,-0.0041290413321338065
-0.005337750839174803,0.0003535620948888374,0.009902828153893,0.0072856499083170075,0.002973386399263102,-0.0018570468580706156,0.009932947934581904,-0.0022396861636463255,-0.011260959651965684,-0.006856148354732957,-0.015545808962735986,-0.010776546050628071,0.008430342888148335,0.0033039774185855,0.01611239467882545,0.006868123998866063,-0.02000277526627595,-0.005772083034632284,-0.0051479810775813045,0.005493533738515796,0.0028395203402821886,0.0009052043216121382,-0.009035661067250778,0.0021121345400019285,-0.0037530921992392696,-0.0073803191319057725,0.007143160243926094,-0.017706524874286634,0.009439611040134315,0.0008222119419251147,-0.004562190438475871,-0.003424340816530906
-0.006699021131176492,0.001778413588567964,0.008668194933654434,0.006893862331244816,0.0026337804615232108,0.00030503250272341693,0.011633043865615637,0.0028564571440794803,-0.011059599351409787,-0.01064157549667534,-0.016597466385394374,-0.0073237436563361406,0.01082020538389742,0.0024320727087458805,0.01468697390670665,0.00543057382331815,-0.01740085382907917,-0.00904464194110988,-0.0009825716493889122,0.0015020184478649382,-0.0019787541980891316,0.00022263266259702407,-0.0013395151793053773,-0.00035155138362186113,-0.005971113467377517,-0.0009843220379459523,0.009503013477808,-0.015869252623037795,0.01054208546247851,-0.0035380159608654057,-0.0038426976441462207,-0.002559396280717404
-0.00321523552836307,0.003393845376661076,0.015176641929495142,0.00798018884248185,0.005503189791163207,-0.0018234650792927896,0.010353903429226766,-0.0005544433181165313,-0.010660254875693123,-0.00961701291854373,-0.007518474835124991,-0.010076447901708597,0.00011104019113754846,0.0025962080017351468,-0.006801231704017666,0.004982870131715336,-0.013007618974547663,0.005547792493319613,-0.020286858609403092,0.005889622028347831,0.00818895389717864,-0.002143143764912294,-0.008033428233512495,-0.00030995042254353816,-0.011392806342741243,-0.012128607559798448,0.00432091159953313,-0.009837737501930425,-3.989199527175977e-05,0.0032473475490890375,-0.010341394153330859,-0.016412359365118957
-0.006423804270810094,0.0009700553241971529,0.005201907507217976,0.006946377562350729,0.00014901955118817975,0.0022952104308042124,0.010377424168033784,0.0014726412817364278,-0.01008773804371406,-0.0073608981508195784,-0.013630616810772937,-0.008105911658508746,0.010021840424560518,0.0038075227782919984,0.021440571184919092,-0.0023443086618980136,-0.01688060818753015,-0.008844874819035188,0.0004263835096041178,0.0037664469240950476,-0.0023796990047847836,-0.0047117945753511765,-0.010628626547077108,0.004119955655449063,-0.007317045269323952,-0.0045248602914339615,0.013200160457973549,-0.013813223398822556,0.006005226133816334,-0.0037050250637902346,-0.010362217423875423,-0.01039667629950634
-0.009911018518174629,0.002381851902894657,0.005264239959046922,0.006725325552568473,0.002514913434821152,0.004448541513391378,0.01695194611184398,-0.0028083868922618577,-0.017994894995269697,-0.010858142080596472,-0.022512766884563714,-0.01949887344378326,0.012160875041426508,-0.0003885353712560773,0.04385458482359032,0.009941470884172727,-0.021375811316474636,-0.013082719394779029,0.014042835444282458,0.005907775079190785,0.005211601636923212,0.00264819462883801,-0.009056178595515574,0.0020783125018819094,-0.0037233764829570984,-0.006137549490258945,0.002869611203050534,-0.016617187569234172,0.014222944560770586,0.0019464491024938067,-0.0006269835944868046,-0.0004601682613399943
