"","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7","Comp.8","Comp.9","Comp.10","Comp.11","Comp.12","Comp.13","Comp.14","Comp.15","Comp.16","Comp.17","Comp.18","Comp.19","Comp.20","Comp.21","Comp.22","Comp.23","Comp.24","Comp.25","Comp.26","Comp.27","Comp.28","Comp.29","Comp.30"
"21",8.47529130484175,4.61737193845903,1.14771355584895,-0.761358852209994,1.66933418349973,0.0185528796477272,-1.04549484344652,1.99299266403984,0.227442149595276,-1.00862289137526,0.557755745467758,3.38768615109994,-0.340444506198422,0.63779372018378,1.23937619323708,-1.89431906946072,1.59743757233043,-1.21544103480268,-1.32928722566936,0.0235587286718535,1.00743618613475,0.567777843306744,-0.507167199232269,0.616213049087222,-0.43789169493049,0.973858116700564,-0.527554733538178,0.285733721376257,-0.207834065104373,1.63952051011462
"22",7.78531951531111,4.62069165165043,0.121852494616745,-1.48911376014648,2.32866586775767,0.614620402117161,-0.46879864404243,1.2069728288458,0.8738546778031,-0.59265688953771,1.1828104267279,2.97169419024742,-0.96945205145903,0.446758039663708,0.898525251406727,-1.7677618429954,2.47132573907051,-1.49617217607898,-1.34180300999342,0.317611420911995,0.221587383365735,1.16255095848045,-2.42688940245662,-0.558950000333282,-0.395552056069536,-0.299832609271508,0.0832485417405738,0.322610619595616,-0.0746928628738446,0.479290636023838
"23",4.03475630695069,4.65253859551648,-0.904391365981655,0.0684109158540591,3.23950898895387,0.33322587005928,-1.98793419937762,2.18456999574802,0.633412329506257,-0.236527402094581,0.358628659136241,2.83650441439406,2.69100581474728,0.223194866350916,-0.00713507960577095,-2.83167907941715,3.58526331496646,-2.3643642740084,0.131710385402272,-0.860968808465708,0.731088665722337,-0.32284113203566,-1.53500030112843,-1.68564878205846,-0.159842862573351,2.09154824541074,1.97951537391835,1.26953835093435,-1.27417814173232,1.77247198362727
"24",8.5614887787796,3.40977303129262,2.61083292171655,-0.0432659646625673,-1.04545972693922,1.00283654519792,-1.17349126561527,1.44511720536751,3.73048071178353,-0.258460908072726,0.809197989953437,2.32766549944127,-1.3186831212115,0.975190611314303,2.84713393999099,-1.75193778345802,3.08244810309151,1.48154588676735,-1.22892753174126,0.326782339039634,-0.88183162894266,2.82151963778145,-1.01781011270045,-0.250336327674,1.24972345056839,-0.304075682893061,-0.472864091714889,-0.121161405597194,-0.443226839209753,-1.20725130083152
"25",5.06350037094051,4.17639574583791,0.621023723120187,-1.21230442920125,1.14072280930862,1.21643427861558,-1.12320781268136,2.84979308540752,1.31798708304305,-0.755098378836602,2.37059048779893,2.59771819390539,-0.449833757782144,1.15406853510713,1.43593876898613,-0.945947612270597,2.70973321682535,-0.567824714631758,-0.488551813094608,-0.0456760810333311,-0.0697175041325588,1.42258029364979,-2.37997693169763,-0.810382780768314,-0.158795806680598,-0.166785889933085,0.129281180421924,0.72289781695585,-1.27271322587915,0.824526645600744
"26",5.18598178487995,4.56208955524908,0.867033806196549,-0.803616090868013,2.01646821195723,0.584695930916249,-1.11835702986303,1.58853114801466,0.515734480709242,-0.245596008003561,1.15855938833969,3.02850250841529,-0.188315560483879,-0.0378571311384751,0.82672491400239,-1.33518220665584,3.03978295544158,-2.68775680624435,-0.3035599038176,0.687911680716623,-0.0463677170643218,0.798964267083398,-0.698661806504855,-1.23083257989269,-0.0818729530919971,0.62556198745772,0.390704275436352,1.42391075929677,-1.67674080069963,1.44889650534972
"27",5.97704672806606,4.69313237365608,0.0982121349727031,-1.27883859328801,2.31864387056348,0.0691959173789082,-0.516858161491963,1.2572078935261,1.08668713461775,-0.768359664664092,1.62847605139747,2.13511447375629,-0.202945410577735,-0.0637177827041721,1.54127337700151,-1.47652481308509,2.27207261127973,-1.31212127012468,-0.805376750561089,-0.0295908806339584,-0.00345877078543361,0.86582986581796,-1.63598408081276,-1.07701315541965,0.0147174328543797,0.150770340878603,0.290132216565844,0.722368540561833,-0.807846539899301,0.71393669138782
"28",9.6833310630002,4.21558815116299,2.02012154178434,-0.749522349679641,1.55211053156572,0.181214935483309,-0.940348926727523,1.26373219182304,1.31708661859577,-0.942238748782764,0.07188908502336,2.06365648611649,-0.586564692543555,1.23992182146044,2.51250270468382,-1.2562973277248,2.615266063766,-1.21170116981735,-1.4485927943379,0.0652305949591028,-0.395568938605765,1.21368173693289,-0.718317040078838,-0.0153669688712435,0.140176496687599,-0.00462592960456887,-0.968461849170973,0.0614955921158038,0.336187885355149,0.248917612305754
"29",7.76494542504368,4.55696909948254,1.54721036218315,-0.279679315861711,1.30190467441668,-1.37558638749503,-1.52923687542721,1.73165247017322,0.579216572198455,-1.21742151826868,1.14451709120595,2.53945520319699,0.845231157578799,1.21582947409726,0.531918604038023,-1.85816494223438,1.77373184292649,-0.681239000057035,-1.70797486684397,-0.71436508369889,0.432954053484859,0.986440377804191,-0.240165654307251,0.606803495742747,0.624515561055902,-0.163073507979401,-1.63863312538444,0.843480308170918,-0.646668075207026,1.29674492984718
"30",10.7277442615359,2.88056862994817,2.21377450920939,-0.0898854011631687,0.101887572581988,0.642388531561796,-0.522001427995876,1.68634884855312,1.67348268981733,-1.67656035777165,0.784814898463766,2.06674681839089,-0.565433450231485,1.45314553820481,2.49008158642421,-1.6840609454726,2.105672442148,0.206362441048679,-1.08961273477406,0.914819611960288,-0.233511073423295,1.47748814845977,-1.3427148117261,-0.407552229697826,0.481935573676758,0.179795546967917,-0.547560636115389,-0.107470440745139,-0.203598000491603,-0.301516746585798
"31",9.02539074443871,4.15683945396926,2.69899882524699,0.129528993883668,0.0910426889391785,1.76556144901273,-0.905857332173284,2.17726618199214,1.43419594515779,-1.46215618966703,1.04737841730483,3.30450160818445,-0.285483151649241,1.23602175627774,1.90953638544102,-2.13316155972115,2.41244236713931,-0.47801831516322,-0.512729143883407,0.243082677861526,0.608969077726883,1.67190402478264,-1.28496405372793,-0.102887238632402,-0.0428347772393805,0.566553189480181,0.400584596408646,0.0898493579927959,-0.499126306449063,-0.0350197011341586
"32",7.80191728569989,5.29430969371771,2.12988994321601,-0.654067916898952,2.78256385031999,-0.175742227618182,-1.61243181124504,1.58196435079784,0.0509391626169584,-0.668556366039988,0.457699225932253,2.87922264158048,0.970989599646528,0.647283153058392,-0.332524072867302,-2.69723740361002,2.71996112331404,-1.8196000634981,-1.28493799690885,-1.025926369783,0.651891319617311,-0.0570150366169749,-1.55056756667495,-0.495763312896237,0.598236658312403,0.0850413256693896,-0.629811843782101,1.08491778747189,-0.64441603130777,0.962735233360369
"33",1.51944531053227,-1.44640890275958,1.43327020406135,-2.88635988625254,-1.81919640595324,0.806088294822724,-1.1444039434871,-1.06584970374185,-3.19219319953044,-0.481136731859845,1.40693401264769,0.0275718606893033,0.377811202365317,1.13076487165542,-0.890377286407398,0.36575902904779,-0.399852455647997,-0.894252283463722,0.994931816564503,1.08568212814671,-0.245449945439165,-1.40762365731906,-0.186107144602377,0.115069773951689,-1.17716300263091,-0.957448326222028,0.274875597801009,0.766290774307138,-0.307324480993292,-0.454962782360363
"34",2.87948859222903,-1.42226398180007,0.536816323680463,-2.11211471978604,-1.6837921853082,-0.491201722907368,-0.779625949331815,0.563741521100486,-2.10605664486006,0.223042622524847,-0.611498163662653,-0.0105564196970011,-0.317272503322528,0.40662927165645,0.165396033261993,0.0637319559174205,-1.27693151683801,-0.538793486894763,0.746834604659614,1.1661827336142,-0.267092857142975,-1.36866888172314,0.724849914687995,0.38793481854131,-1.07744050334969,0.0930648783560633,1.0205099902383,0.533160406467994,0.543036188379129,-1.05620374515446
"35",2.49762862334956,-1.6013495909936,0.937659567437345,-2.76282807676861,-2.33137717612937,0.0708993474776415,-0.976679003852109,-0.657101776849282,-2.25726639404975,0.393901683222329,-0.273905235066573,-0.0233609078687532,0.036348397639375,1.63687120512336,-0.35643012123184,0.150552542328869,0.0129053324692588,-0.334239591696924,0.229903727262606,1.11923240190157,-0.600107941328708,-1.33168539607259,0.264555106044715,-0.15613247572634,-1.12613676630061,-0.0778674093217217,0.413716543014772,0.442138250780604,0.133357496977538,-0.496893257992192
"36",2.17567513509843,-2.21196657788856,1.18355027939462,0.132419289396859,-2.73515844878476,0.283374226188362,-0.181180589035309,-0.859646659372252,-0.761349097044575,1.32924783887272,0.769180530615567,0.00994884777530388,-0.134799701396295,0.0873690821958504,-0.125837682484552,-0.757666143607028,-0.632097221225837,-1.30787693782123,0.659493976590188,-0.0858298792299444,0.801541989411238,-1.61938269300458,-0.443881533626419,0.322286848799475,-0.0327592983349775,-0.702797614069692,1.1632777335992,0.373691075335326,-0.998527998453438,-0.864810989861323
"37",1.1440453724486,-2.6743019046575,1.43633813486793,-0.346032182961198,-2.80172399600576,0.860642344949334,-1.26872639514181,-1.08913789446003,-1.52530575291025,2.08945516341236,0.0985749330931927,0.131844632089755,-0.0389775379873198,0.795295312300878,0.28759799082108,-0.596842409781456,-0.557665145207734,-0.817827077569036,0.417315560065607,0.37511380536789,0.0523734990318067,-1.53689127856912,-0.2163631203227,0.20406960542056,-1.00826934456218,0.161369263697922,0.372706830935349,-0.402659984006306,-0.507168748019002,-0.42043308361799
"38",1.40561969696579,-2.30571599699994,0.842457314935507,-1.53802534590082,-2.45854745180261,-0.538886777683478,-0.955137028701941,-0.844004380238329,-1.94209712498063,0.295131673324951,-0.338266183498603,-0.778150989993616,0.175289407172271,1.36533718054679,0.684913860605794,0.017754989642438,-0.424195698276985,-1.29063354607032,0.191937794069163,0.865117693862338,-1.28187759103939,-1.83562185164472,0.385090735005272,0.269593553555789,-0.869148477755448,-0.42273346989555,0.814080454910909,0.200404683402257,0.246336379867333,-1.14865327347249
"39",1.93081307773017,-2.32654191177785,0.754475801806322,0.290550710210598,-2.46561608190847,-0.294696689721706,-0.349613145338861,-0.455934433725596,-0.696258878280776,0.730337486281981,-0.683934036131809,-0.0952822238077667,0.73691107809535,-0.0567817220344738,0.655340118351701,-0.183159543275166,-0.0438908680752158,-0.66170647274493,0.790924625313892,0.62322984726368,0.0392525676637674,-1.07184402892451,-0.101227768350006,-0.405359138427105,0.660111161369628,0.188571736291568,1.29187543495291,0.512480221176094,-0.608971937290588,-0.964445870955371
"40",1.92376816215646,-1.84798811748062,0.908468444379369,-2.29094441341814,-1.98587800971299,-0.313973840910127,-0.389773409571026,-0.812082849456145,-2.85901659907951,0.138038103459223,-0.0146315621915186,-0.371658894811403,0.829039052005427,1.04382900684548,-0.705931849630345,0.282299414224926,-0.892499299834397,-0.597822003307922,0.642392316267257,0.966402373072471,-0.0542650273960264,-1.6916105498437,0.00519161229425621,-0.440927317993329,-0.903537037270733,-0.693210021474913,0.589262851663742,0.647486392078705,-0.490554647591836,-0.868184181062066
"41",1.76328651890446,-1.86956563307176,0.50914272358584,-3.7447408661365,-2.23827921552756,-0.630012223980553,-0.647161796608753,-0.801725094512833,-3.3442772999758,0.24412081969574,0.167100944376161,0.00927500062249804,0.308205738907466,0.688956598041526,-1.00488066410623,0.441055170053905,-0.40313891144026,-0.54828459888383,1.5966907595341,1.41844990964452,-0.256284785296162,-1.98119950818237,0.0416404167282426,1.05866717323595,-1.66573313683068,0.143031147888856,0.926296814363668,0.565821488634941,0.224712424099388,-0.302819511193663
"42",1.56822049421435,-2.04737678676805,1.04215193815412,-2.68356713619825,-2.43623795309844,0.124185782226609,-1.29606848314057,-0.648493930642068,-1.39579173529491,0.523115075520514,-0.917334806317493,-0.0424978254553513,-0.250840275090734,-0.128187191758947,0.418141817373515,0.0723209775524057,-0.0960633949081256,-1.18472002334361,-0.278615069583217,1.50954180437148,-0.469743301518765,-1.67317044264722,0.232393433019783,0.48584555169026,-0.897999439473377,-0.369899038159909,0.533732584831975,0.287767890694308,-0.0955424349137798,-0.316953423364462
"43",2.2044701433263,0.469309443673075,0.180190966917446,-2.49142004797315,-1.89249706862886,-0.340949137084298,-0.826926286222447,-0.518172242129196,-1.48409932229081,0.00305023598184051,0.745692937084964,-0.020376740763626,0.290217135539288,1.36947584715255,-0.572406794260922,1.63832452034823,-0.631812256815113,-0.305116397881475,1.24400896131472,1.49035969431435,-0.0538347214833622,-1.4972939728161,0.0237423350723872,0.186475438192714,-1.15895980414376,-0.680369968775723,1.3211260780201,0.840589811965925,-0.157046406166336,-0.172872302167906
"44",3.30063409988437,-1.09165827099301,0.13523628210686,-2.94949649160443,-1.65686820654687,-0.360088186214469,-1.39846545753645,-0.014202055376063,-3.48535633015131,-0.185841034932373,-0.571212086959825,0.637032991049131,-0.251216079360754,0.543814103460088,-2.36792359617583,0.0620960726748735,-1.33867450390007,-0.461232389222799,1.32040170985553,1.73892103680639,-0.0351111856914017,-1.72684358223504,0.0753112480893574,0.0593306053927705,-0.768740057569822,-1.04191366308859,0.797126692750349,2.08793012620958,-0.0132721715998257,-1.20702019649795
"45",1.17301327253952,-1.25395983602446,0.769011211503053,-3.54704343837221,-2.1964570931822,0.938270653613262,-1.72205962620047,-1.15239739171627,-2.46278706409604,1.06781963686011,0.366958084790474,-0.32838705140146,-0.380066893741075,1.63031519781846,-1.79800120280022,1.43892104205879,-0.281671287437436,-0.870460653145265,0.998793689532838,1.62194136795491,-0.497995264853619,-2.50473122327188,0.166189990270536,0.306469553934419,-1.4338197711984,-0.891465902236633,0.039221969630672,1.0482439953366,0.350022785132843,-0.319993760985942
"46",0.940918103752625,-1.06445089937634,-0.0984473793871911,-1.10358582930235,-3.86037457540333,-0.216590120263984,-1.54613105904559,-0.363740874147829,-0.0584150041471624,0.796017332416336,0.708729347794849,-0.130984051019292,0.0897379846945292,1.15319711286211,0.0373903918716819,0.0645125145146045,-0.320640540148455,-0.879601552201385,1.20912078870409,0.928344955375005,0.388749505650339,-2.23726551924147,0.0928924524575004,-0.203722258429796,-0.0862042941050377,-0.252813824373575,1.43135106610191,1.1371237581047,-0.929339288429216,-0.663833591276091
"47",1.22082741208701,-0.514963124051117,0.56650505539052,-3.06143471744014,-0.93308062757273,1.18652483670012,-0.238702408300468,-1.5521358188864,-2.15089583406392,-0.259997449550318,1.02573007950093,-0.00999717551152793,0.128416760407856,-0.0681437312743714,-0.518649027846607,1.28275056791441,-0.605638173374745,0.0343255431275197,0.802916262792761,0.832634035794959,0.401218852951461,-1.28038491951482,0.315183222656107,-0.00187371614380346,-0.552175717450866,-0.441916291333252,0.825827640678477,1.2364013062086,-0.212463196082947,-0.216207362511007
"48",1.33118556372321,-2.33585262837819,0.714800435296215,-1.56068442202994,-1.65962530437737,0.510520946756863,-0.0771521373125092,0.320312936953307,-1.8634863362796,0.400792657026381,-0.515392110954919,-0.563385282238561,-0.467587670231243,0.861899005087114,1.84292027076182,-0.188951345098459,-1.11470106279058,-0.815116143281003,-0.21523477205287,0.656909970424386,-0.409843995810561,-1.24306763198936,0.346987047990503,0.099493660925147,-1.43856499231817,-0.941492643184953,0.894746619479126,-0.193430042069141,-0.489394323144417,-0.744818837355606
"49",-8.97897530569017,-3.03065926878339,-1.66393642569587,0.802865035896373,6.26454932053951,-1.96900084555914,-9.98980822778398,1.07798829904781,5.40033118688303,0.162007548649645,1.40239690945299,-0.793278563057709,4.20423695609073,2.40519011537218,-1.3063096067659,-0.227973534872042,-0.158352902622426,4.48904494085304,-0.405456960898558,-1.1933307409237,1.60139740250566,-2.22159532243264,0.191688562163246,-0.768413148883033,1.13924851466374,0.734074407424966,1.5101770201491,-0.924046407984643,-0.366412721097236,-0.61949624071662
"50",-9.06996998003888,-1.81732013144719,-2.28059490635837,-0.87789584927743,8.11835574633292,-2.33338205411567,-9.38893554895631,1.0617811672401,5.70669078966019,0.353134658390541,0.770711969194593,-1.05417497211515,4.13659449809923,2.29505662249005,-2.42947219699776,0.28943151399306,0.112654830962816,5.85603880480871,0.409527431676262,-0.975162042173084,1.78283345437357,-0.526841636846586,-0.437486216885259,0.757962795254499,2.0757237020077,1.03778580327482,3.1924884184886,-1.17892078666054,-0.856418984184271,0.471796560023968
"51",-8.89789293433896,-1.94555964219538,-2.10884237282291,-0.340111077661839,7.5324921367493,-2.05245731112532,-9.28971038485181,1.28031393078658,5.81893888858384,-0.0343872798755056,1.2992317727854,-1.23685153633832,3.80318182955709,1.77715602994247,-1.24463433359944,0.349297148047203,0.521192143694155,4.65569018287317,0.274627004483791,-1.63858823290223,1.50199096371758,-1.1394703980951,-0.643864310695182,0.875199758160388,2.3768490386134,0.626778032752065,2.01685951742935,-0.520068347822485,-0.654806368296552,1.3402477963568
"52",-8.13288079009754,-2.48680445820928,-1.76289785980718,0.168253820475332,7.57108410088103,-2.32680873662496,-9.32332464210092,1.22713217538634,5.80116316118395,0.289191647240585,1.12782813326401,-0.8733539818095,4.28978953556809,2.31726736436557,-1.72409276281902,-0.0414616140632066,0.415411272187691,4.71451829706205,-0.240794558628517,-1.16284759414593,1.98194184388697,-1.38087666595904,-0.197043985516838,0.311823593351519,1.73967153600122,0.493257109934019,1.88976895702108,-0.141927385556483,-0.565895320896114,0.276941993994842
