"","Dim1","Dim2","Dim3","Dim4","Dim5","Dim6","Dim7","Dim8","Dim9","Dim10","Dim11","Dim12"
"397",18.3934626316505,24.1898714438953,-3.35543942491708,16.737515406781,3.53529772318091,1.29180249952191,-3.18242596295694,-9.60359692281598,-3.38529616835894,-3.65845097136616,0.674637183683144,6.79849261521262
"398",18.440169497692,25.238299140273,-3.28484180555424,16.7525265595984,4.70642556329125,0.739144274483152,-2.25319372911187,-9.25125481917662,-2.3835499449777,-3.71911160620412,-1.07212220329232,5.63560331642984
"399",19.8521623546651,24.170211007558,-4.01267535918765,17.0548410315478,1.84352970334384,0.129761715887477,-2.67598281987989,-11.3537460399731,-4.97116937153594,-7.22796749441615,-3.25976386170741,7.34062784654579
"401",-14.6616093115297,-12.3864071380382,14.3822588151946,-12.3031446332449,-11.458600452025,3.58201841293429,-1.94840100830176,-6.43706366154093,4.26782640688634,-1.28488134273909,-5.3506342436628,5.65177716372827
"402",-12.6491271867454,-14.0074865742694,13.676019463178,-11.5455271066854,-4.51668401858347,-1.3878218203977,-7.69855828760426,-6.35123586304257,2.9731858625621,-1.09755185238964,-3.56921720096929,6.25760196600903
"403",-20.6647324037051,-14.172983372091,8.10578067431914,-14.7931010065059,-6.99733388271718,-2.16001666003965,2.05286502925714,-4.08365090687088,1.25441983731175,-0.651105901470868,-2.20507238925415,5.03893210389052
"404",-22.6669755141547,5.37798754420135,3.87563340734102,-18.4110684364788,-7.76698128228668,-2.93835179413813,-3.27847724707334,5.42841755899771,-4.1115862238309,6.2424257199294,-2.12555417133173,2.38173720265453
"405",-18.7718611501317,4.93009464690562,-0.268778902834768,-16.4255710711039,-7.10023624101316,-1.26559078327113,0.808031599733672,2.3673783991858,-0.327068282123194,2.64055758011429,-1.58924783936336,2.48012658729597
"408",-22.6747680759101,-6.87732405623045,13.0386389570153,-16.7738166992449,-8.24317230348958,-3.25633324598649,1.18317289179476,0.615461080343919,1.52656355163466,3.05904918076762,-2.0643025446077,3.13157689748705
"409",-19.7710611693413,-6.95524458945075,4.15880361552311,-14.7607093432551,-6.73240924904611,-3.69001966322496,1.5148636857113,0.312882976059878,-0.0925529020302375,-0.383204425534314,-0.882413615661185,4.5445573081672
"410",-25.7396637055776,-6.2790836284999,4.93814941782933,-17.2673823518609,-7.08126892213614,-0.526865412832059,3.6015080844732,0.0819127733193517,-2.08651983212921,1.6334657524854,-1.58241860014007,6.25685858820388
"411",-15.5453000431696,-12.533538517584,20.7716544843168,-7.40388231844685,-12.3723755926025,4.89778854028645,-0.611052645930873,-9.65908947612592,1.86588194804847,9.82369008876363,-8.64185113477487,7.2199159121306
"413",-18.8343791489427,-14.2899261782041,17.4540923743497,-11.8446777371631,-11.5322318286621,2.56304753861281,-1.81759241954743,-7.91020790223791,4.12294689582509,3.53027287200428,-8.8625546884393,5.68328407820057
"414",-3.48252576690103,-12.2122513887501,11.2426667742718,-5.7277737987441,-3.5273391967589,3.01785654031547,-9.6120202801032,-3.43189801999985,5.31352762242972,-4.54248214201554,-2.48389279054273,6.18882115315535
"415",-11.6832335113478,-15.7919067914433,14.4297880183404,-9.19149310373401,-8.32707586581004,5.57372002239149,-5.47744732288013,-7.54089803967426,7.88900233481584,-2.8903030380762,-5.93341599557287,8.52217354800732
"416",-20.2414419562738,-13.7370017142658,10.42512770771,-11.3938589603076,-11.5375557488722,1.2419890281834,2.78516206503876,-6.1776221989361,-0.660218361212554,1.174613274854,-2.86539744722644,4.40073660441575
"417",33.0435531409716,-12.4403598539777,19.1365243932094,-0.717688904100403,-10.0708014799506,12.8896332197492,0.296218982233615,0.0319478964325324,-7.02596688575635,8.80399137227914,3.73175915170212,-2.56363586941905
"418",41.0493261485729,-13.1598979645264,21.1096507477979,-3.55292660962674,-6.34328535440547,2.88076535789497,4.92850703019909,0.0901382107262964,-5.03631394564083,7.00775870012574,3.36783014276088,5.05414904152891
"419",40.3815502561915,-13.8020859151871,22.9150002852472,1.60297279865805,-10.0339251545699,-0.0936159486663729,4.02075018135505,-2.71552276745166,-4.40837284572342,9.33186973941242,2.54118380936459,-0.486156106965053
"420",29.9519594086704,-9.00708130421637,23.5735815581777,-0.162149978056329,-11.8262378351945,8.18591119267044,2.14757177528243,0.993930945348092,-4.21363512778337,12.3699976097404,0.485154569835171,-2.53417468925404
"421",35.9089551677725,-15.1889513939933,22.0227758544179,0.295476721842722,-12.6255397463253,7.97825242419264,7.30197179769636,-2.76919275959221,-9.990972137303,11.4937458463225,5.63954191792851,-2.11697512268502
"425",38.957031658955,-12.4373402077803,26.2351905160664,-1.07079917146167,-12.84316518388,6.55222852858963,3.63406759509333,-1.45193506843839,-8.35093670376468,11.5613375718531,0.949902730504936,-2.32944795908679
"426",33.4037157805936,-15.2821168360244,20.4838883381923,-2.14378216542344,-9.43575671963113,10.6547899289635,1.92184472256871,2.08434427913109,-5.29770153122815,11.0935652590808,4.19037882307941,-4.71616081437498
"427",32.9563602799408,-16.9902649728342,20.0079961611854,3.12671500628964,-13.1677969250239,10.8759026133346,5.55108131451455,-2.83286942238814,-10.6045320444563,12.2647686785707,7.80172862938608,-3.31342373666869
"428",37.9886056005711,-16.5711389327694,24.1405051435934,-3.08606591623111,1.41643904445544,-4.39811771256527,1.73995807156803,8.54095252137562,-12.549645623635,10.0176341061385,-1.40898946111142,1.87786168345112
"429",39.3884627655104,-11.4938614191305,26.9769424402642,-0.216891895922267,-11.9245953445308,6.00378698614072,3.57573462451673,-2.083819175015,-8.43304115251983,11.620883713187,1.25230629903877,-0.332157992646558
"430",39.8118536676772,-11.1879423309122,15.9136471279029,-5.74914725090493,-5.37423510052097,9.00482139062537,2.50941201861161,-1.69834438249901,-4.54859754204045,5.94085348364384,2.96492166668688,5.6354461601904
"431",43.9423348141142,-19.0452777494977,24.8433950609547,-3.45441097360104,-7.40933827426361,4.97005273547535,4.96369631460537,6.22988330409889,-11.5218501699265,13.3858589922531,1.12766146514609,-0.126373704990077
"432",44.4233480070846,-17.2335896644104,25.125684364612,-2.35740999622614,-10.8142647347807,5.10668835735684,7.38728781432187,0.291470805925836,-9.85858970580201,11.2347019905878,2.75352833259574,0.606358839084505
"434",10.1657513074454,26.2872850327727,-10.6373942576122,5.04031554479263,3.63102230170031,-5.57908753515702,9.3747972665021,10.5984097248138,4.4176166877246,2.84796273681606,8.73473469115132,5.90942098527787
"435",7.06427508800562,25.8608929528714,-13.2249769775983,5.49998272922055,0.212113070052024,-5.36937766516834,7.16169884688121,12.5525609557543,6.92618558170629,4.12927779659199,7.00631796490576,1.61544795124513
"437",9.73911467843371,25.719440372391,-11.0769561929096,3.78735621018631,3.46546795022814,-6.80347213782911,10.8413872710941,10.3296356131763,3.71852698219343,4.10042863014047,9.01531460063404,4.84303097095318
"438",4.12389761839481,25.8742034545514,-7.3287409887556,8.2660020065779,4.88063636682597,-5.62147892103206,5.36114824674541,12.587434932874,4.28269808904174,3.50449308276631,4.46417175749174,-5.30590688750354
"439",8.8457216917005,23.7879815313497,-11.399823396478,6.77194599720504,1.58036835211111,-4.52808475943103,10.6010870375543,11.9499620538592,5.50369142773519,-2.37992484459425,7.06110545895729,5.30981228047553
"440",9.48128477094616,23.8013654399968,-8.26954804285157,6.10870000084018,3.56287070310802,-1.06825181797931,7.08482863608416,6.31013488130346,5.97339195064765,-0.540550116210508,5.66997999068443,3.83154445412278
"441",2.5031321755779,21.7865834268963,-12.9950149850598,2.09649857209025,-4.83924251785285,-4.08944925483084,7.53900736960896,8.99306254090618,1.97357196072441,5.40063685182827,5.73420321463816,1.64679855953931
"442",6.59474937323787,23.5893445385418,-6.77775227597844,13.5748739199919,-2.95889173678927,-2.48885051497293,3.79911567930148,3.26643512815491,4.5803603870586,-2.15168950856099,2.07216812925035,-1.81099327435342
"444",7.64504555279683,20.6038412542678,-8.2772665031758,8.27854351190508,-4.46070580759127,-8.60508647561689,4.81298497958058,7.51228336462236,2.64335822919674,-2.7900814059442,7.03812848578703,1.78144735192024
"445",4.43559942799078,21.0966519935187,-3.86367446388953,16.4226353005115,-14.1901760820198,-3.79607726469379,3.16730495364488,4.09285526986653,-3.78100285610766,1.41184104146067,2.57140888173082,-1.43399132567428
"446",8.8525005791023,24.2181932613736,-10.0114457708018,9.51495992324438,-2.87102548237141,-7.35465006591655,3.24287922692235,12.1250504675614,4.33333449056449,1.393059511766,2.81599232721147,-4.3352883863676
"447",10.4863198144574,24.5420440600021,-5.8389256018258,8.68003133502003,5.84054690963516,-0.224143973053126,2.6875270192431,1.52148111796233,6.71955414914327,3.13481599785076,6.27205588200695,2.80581581185888
"448",3.36837835758779,17.2547890018022,-6.83678664141638,7.45543248335919,-7.60813249186162,-6.38673092495472,5.65558543519868,7.9388434072994,2.4024138496476,-9.36644714290357,5.47149920256455,3.62929797802597
"449",10.5741710146115,25.9879570556217,-10.4210965883651,7.06065105527316,5.09601538701703,-5.04074762648709,10.0490820816261,6.83997943835071,2.21004856230128,1.25032524406222,3.45562603073986,3.71536194292568
"450",3.99408944994655,23.1173469890402,-6.17817513696779,13.2879759102163,-7.7985940828702,-7.13411895407981,2.69119021117182,6.3951454941985,-0.342582699924415,-2.80251022329094,2.9469173666687,-3.15719164386589
"451",5.62611394564556,24.9811154368617,-4.77272933840685,9.08568878629747,4.14364685514915,-3.74986307806025,10.5667824541034,11.2354175476303,2.48505096609146,4.73457458214333,7.66870110313078,2.93888610248788
"452",8.94003036815075,29.6582760804929,-7.14812379426966,3.94191965852335,7.99533549790793,-6.0558987254308,9.2867589272759,7.25229669848062,5.56506262262204,4.68380262668922,7.3971151313561,6.08518506529983
"453",8.71116379245617,29.0660410632803,-8.31658250522867,3.23009976099065,7.35227832321747,-6.89046237817836,8.98718136199123,7.40413592849971,5.07468340068852,4.14289802098995,7.50727592856506,6.47538216251875
"454",8.44529201882827,28.5523029247665,-10.5995037022092,4.55591858617942,6.50520059062258,-6.59568441710931,9.85795412173056,8.98598550481514,4.33627865152318,3.9903546159203,7.09206878888287,5.67183898664348
"455",8.4393528640116,27.3585950189669,-9.09718839928537,10.0324464667954,3.6051196460926,-5.29544881567097,4.35037519438203,6.49547036360624,4.23543494513673,2.19179299891454,1.6064857132376,-2.69663887725754
"458",12.9223099452276,25.1256528690563,-3.38828290538173,0.634191038866912,7.08889993486594,-3.55978700220881,7.73467759878797,-3.98301429816509,5.7550386268583,0.709023710779698,4.17836738941283,5.80958985543645
"459",7.16905070865455,28.0931707913101,-11.5319616894257,8.25433680784035,1.87210847216599,-6.44239713673346,9.55152781381504,10.5450992593967,2.12920884116964,4.19950536144595,4.4737970233114,2.96001245977173
"460",7.36381937339919,24.7016223445967,-13.4655910447197,1.25631142608935,5.93064636034087,-7.38555615331477,10.9374614553353,6.5183214592335,2.53257533642022,3.8919908821452,8.27012366885191,7.5815426526531
"462",7.76615369380017,26.8634634840209,-10.0501200833613,10.0092867315691,0.780937965558856,-7.29300709042399,6.31465521706716,11.03056999301,2.86097681157938,2.40309626708322,1.82909868730478,-1.97288922813119
"463",7.75876097175395,28.7829262205138,-11.5366620626535,9.55052433173557,3.90012476408441,-3.70355561365115,6.63422058222913,7.89651751484747,4.47158415343159,2.9606948993564,2.51331070653988,0.871265813743428
"464",9.08338743664759,30.2485720275827,-3.3674011266957,1.87988764314292,8.58355599557633,-3.78104751689166,9.29061060650992,1.40607096495174,6.68078997435128,3.68592478357489,6.7113878836279,5.19410349298813
"465",11.4912423708086,19.6236177816922,-5.27204257302121,4.9476981180186,3.30760109191007,-6.26627749118586,10.7820200834384,1.7354419858529,3.55559492672472,-2.24641475716581,5.7603673475504,4.50698553500674
"466",19.8289884684901,20.3717143145896,-6.1944798929323,4.47490398959652,8.68200864134231,-9.51492622796173,8.77656114047937,2.51660963644134,4.1562530651626,-8.63892560527576,-2.8460376182658,2.07341281132861
"467",20.3043983648693,19.9741972145345,-5.69668748870465,2.81893011017009,6.7938268344935,-9.29680931951842,11.2261603731391,1.25550773472096,-3.37853407867441,-4.48416754019502,2.23937512615166,5.90613114696561
"468",13.2813720052269,20.7081685577626,-0.504860987583269,1.42802900263373,2.23257918624972,-7.20554169782633,12.2382800030826,-6.6477352009211,0.60441677091364,-4.03802687057653,4.5384692986225,3.80036308419587
"469",12.9099790462958,22.7642379060023,-3.20333687231658,5.15116179326372,7.19246027981462,-2.08451535700947,8.29490154803817,-1.56400200560924,3.24972261668729,0.182152876928095,3.31787379397959,2.99048345308681
"470",19.1158601844639,20.1270222298299,-8.08623818570334,4.06778670928037,6.66609191867064,-9.67870419385988,7.18065393391229,2.80104305113518,2.12360233327159,-7.53917742542563,-1.82295681921863,4.22921935883772
"472",11.4740769526645,21.4916605403109,-7.3040475035757,1.28342498986866,6.68597279367704,-3.55716160978787,13.5242503903942,1.00676105263124,0.891736078756132,0.335455318987831,6.52295033227461,6.04266656168999
"474",19.1171245695192,20.9178070806523,-6.71408255203962,4.74075202648888,7.99335184863608,-9.40651890534648,9.52494284311803,1.76176132313283,3.85252230677087,-8.28299022987569,-1.80486152103988,2.36106654805854
"475",17.2874250132319,22.9456211597169,-9.51699360236906,3.93815219156657,5.25745959210611,-10.2314721856987,10.8234862505434,-0.121103715964012,-0.715412964505185,-5.09530393667035,0.0850851842642243,7.59810109088561
"476",16.8126946034558,23.0418259916322,-8.77620277323125,3.525577410523,4.3339001341303,-9.35426008976895,10.2184170293278,1.1344807872394,0.233687204215574,-4.90631705635278,1.15667960384088,6.48933851898677
"477",18.198700045799,22.758982343709,-4.92154254052952,2.04936214387556,5.41587132275641,-9.80872960349713,13.5943844679271,-0.575443235405565,-3.00876459068138,-3.15646156941546,6.07620061324922,7.5741964632133
"478",17.2205052884166,19.3251634726821,-4.50565927451286,2.73492366406343,8.13513075946899,-4.85228610919795,12.2086492424058,-3.61940826613819,-1.10617835891932,-2.61943602962215,3.53756698274218,4.51557456848688
"479",14.1098027594114,19.9729974588823,-9.27462421753798,5.51359892751508,-2.83690494267075,-11.1851035768724,3.00186651459955,-0.856365579562995,-1.86007180125525,-5.88624994512512,-0.422884576574864,6.86305706427197
"481",12.4530932552715,7.58211997909164,-7.73343987149253,3.49774283654106,13.5902452371646,11.1931986419633,1.64197969289002,-7.43234930819522,2.89665057997676,0.215034765517308,0.129933078937931,-2.92359838497115
"482",15.6016256955691,16.2443504776501,-4.01973276927601,5.15310030385443,16.4066918289899,11.5222610815761,0.83130551698756,-10.055105134369,0.17552289850502,-1.1750201227694,0.269677263800982,-0.411876930078153
"483",16.2604667302295,-3.10540739470648,-3.56575552357958,-0.841593391818267,5.13462019967926,-2.40726285420809,-0.0138356641115801,-2.14615342642327,1.55966053340656,-3.30917203672692,-12.1814667465601,-7.10749330880651
"485",14.2024306377651,-4.05300106368813,-3.5436263849623,1.68219615984377,-3.44520137374868,-2.31231375573787,-4.23367425040595,3.09906026244823,1.8082964116506,-5.91081119845456,-11.0325428552824,-8.89425811825269
"486",13.2649708413843,-2.2588715726501,-6.49734677496862,3.35023202177022,9.14990380554543,8.29291735645195,1.03776962990527,-1.19717629254094,2.7245157665957,2.65729171993475,-3.3938625068043,-4.77230272103142
"488",10.5684223219591,-3.94372128072253,-0.284711109438657,0.14495414744554,1.37167889852417,-3.60973576217117,-0.764096043481565,-2.52757593918201,2.56186375201327,-7.39241886423355,-9.5993147994766,-6.66327359683978
"489",12.6048287617255,6.70330495288762,-5.00654215032377,2.64607290432855,12.7742652882727,10.0636016770763,1.55878510334241,-5.49380929003679,0.77172148350544,1.35624324312066,-2.91300810675326,-2.68258566285256
"490",15.2967215800075,0.838805776206714,-5.40793317613496,-1.16607352866828,7.81841747718292,-2.76141615439979,0.549940062800328,-0.32735233949787,3.41465652167748,0.281953939683342,-9.5529812925113,-5.03407627577787
"491",13.4261570978757,1.30413474486921,-4.74569773248646,-3.16888465422857,9.26624135833155,2.2071349329584,-3.17408102096242,-0.949670707865714,3.25504847574954,5.47944391236759,-11.2755727198335,-8.3366758064514
"492",12.1397473068318,-7.01615154963556,-1.99557742585832,0.963164632666375,5.86706792576947,-2.14788201770703,0.516781138910415,-3.35279251977772,3.74652883078153,-1.92766575310247,-11.2356190279244,-4.05243097712992
"493",12.7389609034871,-1.15631748057104,-1.16052013039122,-1.7299056376299,0.296627688388847,-3.11077295608662,0.231951411989866,-0.194098191414464,-0.627230545585725,-4.73421491055724,-10.6812225730927,-7.98094403087733
"495",17.7010170987838,14.4110552425145,-3.06258569074016,5.01306980680452,16.4364639214672,8.36532544099976,1.83773917342719,-9.73962247271799,-3.58169296224883,-1.27822741176718,-0.158735760292413,3.10212614492893
"496",17.0908776980888,13.7659112608483,-3.309445390672,2.42840606187552,14.9618756506198,10.1696485515706,1.65571235754757,-7.09177635664929,-2.24924148499784,0.3605028731487,0.482374532743508,1.72249276537945
"497",13.4741512196038,9.06992119618571,-15.6928417514144,-5.12578179833181,12.4890684783616,7.14178393315463,7.8703035442735,-7.50225864497267,4.54516082571174,-2.16014525405254,0.142758622927103,-2.51814051404152
"498",13.7667292590411,4.36541577997233,-12.7680224527407,-0.116591997688132,11.0669488837599,12.8853251620961,4.84506278419423,-1.121545931493,7.01591239537326,0.232945453640161,-2.77831321878904,-3.70054220633318
"499",12.271913661718,12.811886856671,-10.6560648678507,1.07389272409014,11.5170372244378,5.57230327465921,6.91473356299765,-5.67114778106666,5.00501876265108,-2.6011497633627,5.46759203739608,0.268636984863968
"500",12.1262233438985,6.47171919258833,-14.3528556714555,-3.56386689479468,12.4396464583699,5.65100798304744,6.54569425075535,-7.53151073733243,6.304846777423,-2.64782881979131,-0.243916590940615,-0.108143178329495
"501",12.1371690676296,9.0833270338678,-15.1001640202852,-4.96815813811916,12.9429397751878,10.089816551629,4.27969180374864,-6.6839012055992,3.27321511980994,0.938337669574522,-3.04603611144526,-5.05326194065857
"502",11.6534275146109,4.22486381305473,-14.2114190099995,-3.29814464943544,8.3567207030199,6.37639514732048,0.522860465874617,-0.119597012871649,10.5419922890473,2.06953655253168,-2.06372193103515,0.0284041780340661
"503",14.5319934642795,-1.03606883508195,-9.26544029110718,-1.65725840397551,6.03751901262421,7.64052629872995,2.45385584225942,-1.97994602704054,11.4403997295384,-0.0741756767736255,4.98669574693867,-1.1810039413212
"504",13.4035774181655,0.524042808525381,-10.2522356502986,-5.65978373221731,5.86625031857832,8.13927407882277,4.33388916101638,-1.13212431577212,7.99820190372735,3.76300196625213,5.02715288577835,1.02728357117423
"505",11.7109771079743,4.38713588683628,-13.621069153647,-2.55873106334463,11.3489863488795,10.1223129263738,4.83695441547211,-2.42050100005023,13.9600074980585,-1.39795497756452,0.451327594307813,-1.14839012038266
"506",9.94212182882486,7.07891480791558,-14.6804080390703,-6.63639701332062,9.90212031950871,9.40873903168945,8.85034345868017,-1.27902246857842,10.2768209555947,-0.411593609019037,3.20182120828112,-0.252225121498787
"507",12.5592971636993,-7.09108567668557,-8.66574272451758,0.40172606597271,8.77375372254308,7.67054958621194,0.501948051023448,-3.82551672078609,12.014404819748,-3.64689975355378,-1.7200003323627,-1.79376238440898
"510",14.5881797687146,-0.310397331418918,-11.6492494643603,-2.42914991727253,7.35533507892669,7.31567740912672,1.92045942952839,-1.96600425575415,12.8647888968777,-1.74940281902988,3.13824342117772,-0.94112550818284
"511",12.7430450079227,-1.87923605128368,-8.58225833786648,-7.00406017847075,2.10310326500586,8.54865895429039,2.67030644570738,-1.22797699165178,10.9327194677745,-1.03194169283762,5.35058258956212,-2.16737120045779
"513",15.6107186670076,21.2557980796883,-2.24355077875974,5.85900112399509,15.5784587838735,13.0057079333122,-2.60040902958455,-6.20000756827994,10.9197129200062,-2.59499902002504,-1.60783487601087,-5.97157987203761
"514",17.8212513750599,6.85304862250228,-5.66732230154848,-4.13635011320343,14.2700686092476,14.4268045265777,0.672511135795691,-1.2812858303269,8.1118147665251,-3.83544594075313,-0.712140158481562,-7.57674890108882
"515",16.6575425305088,10.8839755184832,-4.16574400986336,2.2904551319577,14.8607575909153,14.5832623094734,-1.5218817052865,-3.04620773160933,14.0070771805688,-4.41298602453404,-2.79884382893786,-6.51287657471065
"516",16.689174641096,10.5983050118304,-4.58960726932804,2.96336986274509,15.456557536353,15.2126811784831,-2.4065833853063,-3.80765783647699,15.0972691396929,-3.85832824951416,-3.29150608704168,-6.79594963193812
"517",18.1896830147189,20.571904207652,-3.02722501177025,6.0223892489582,17.7009657059362,9.2706378174807,-4.62757200471912,-8.61118198356257,10.8637536603005,-1.85268987020825,-4.92639106275107,-6.45860758427844
"519",17.6374626110798,15.4303493724798,-4.82111128919385,2.9442718044524,15.5753508708055,14.2153032889434,-1.99998035537951,-4.99446803261538,13.4444901604291,-4.5104370144441,-3.2961817471359,-9.89384499338188
"520",16.2860006404967,22.7510919017752,-3.06992121517995,5.04029978156647,14.6396121150065,9.76887736297841,0.363326782991336,-7.0391288124223,11.7767586844738,-2.63139254433221,0.804102728752763,-5.4741306117636
"521",19.8918828968063,20.5778020875679,-5.46002293972002,4.84006505434917,17.2763368400531,13.8641654725856,-0.525916121013956,-8.50443666204393,6.9312646688113,-1.09714025032226,-1.61315595568753,-3.57855034445078
"522",15.7056449098279,22.4469438147937,-2.64405303857966,6.25299290862093,15.7774917546205,13.3913562943009,-1.95754451740793,-7.12378789848662,10.2845137559977,-2.5994500900599,-1.29688447538657,-5.66979836183392
"523",18.1873063693796,18.0580441647153,-4.16496635467149,4.29197654948308,15.5659388502377,11.9164780181988,-2.8080673961882,-5.40089796440021,14.8641491425404,-4.01454454985279,-4.37552944407264,-8.94359890363208
"526",16.0867942057425,24.2794272938402,-1.75375960680752,7.66119383161011,14.2249121714976,10.2228693981241,1.20921486892023,-8.14472302420297,8.93020274028012,-0.146188411840888,-2.4116039474905,-3.95102333316579
"527",17.3000060942728,16.6696085608285,-6.39618050658967,2.77822031893297,15.873058680488,13.3779185966745,-1.47411923151227,-6.56988432662235,11.6425051705289,-4.45669041838016,-4.29416564747685,-10.8508410680839
"528",17.2504134379711,17.4797249736068,-3.60393836701584,3.80977875184526,15.0149030700487,13.1489125236368,-1.87058309041269,-4.95225458374815,13.1031903332342,-4.62548715885018,-3.25830403663585,-9.08044736180727
"530",43.5984072588632,-0.513006995113419,9.38947150589434,-9.10249788321988,12.5615842583371,-8.06014342815287,9.30724185204002,-2.31200540774801,-11.7767087382041,-9.11888448695854,5.58431528193183,10.2901438899306
"531",43.8141055980659,0.259671371827525,9.57509180859999,-7.35254676769283,13.4755362739962,-6.76917791601323,9.87509575626937,-4.80532569194352,-12.1296856592281,-7.99554129901382,6.18295985709949,9.77136358201838
"532",39.2420754412849,-0.492922827041639,8.3522426776352,-7.88887219255088,11.407271486239,-4.43555870457682,7.70817272173526,-2.06013654680076,-8.02391653393342,-11.0521742979178,6.13409069199321,10.788470808742
"533",40.4569513370154,-2.12058892886696,8.166332757607,-8.69151310492346,10.3985968723841,-3.10777016908917,7.42645914987594,-0.3608649336527,-6.46183017909627,-11.2998410222902,5.42586932553595,11.8014189722555
"534",38.6300844982293,-0.0288210325990144,9.44018719398377,-7.08521054016428,12.1116899659865,-7.92598689855526,8.966560783356,-5.07442245931444,-9.85288494202862,-9.12889392180162,10.7105598331423,8.49065388717295
"535",41.9542072815612,-1.23089185038376,13.1834671731758,-6.28331718151748,9.56434284627486,-6.41516559981949,10.2802224669384,-4.77731649905328,-11.0284760865345,-5.71878919854457,8.6585270153916,7.9911899645891
"536",41.5443992397391,0.699336702930172,9.46921718390909,-6.26915407332645,11.4152326047221,-3.78352446274014,10.0248715573317,-5.17906611329503,-11.7013515010759,-5.63874488035998,5.7411112987718,11.5114222060094
"537",41.3206062343054,0.302678116222677,10.1784245030049,-5.80405277499276,9.99626916761867,-3.39029074880164,9.51840726174722,-5.28561649547052,-11.5973229990113,-4.93440196334925,5.82312360041067,10.6579453054355
"538",38.0236520519099,2.98497480293761,6.12367876122176,-4.01043153528092,13.9515928147636,-5.98859582736855,8.78159233207992,-4.67006514913075,-11.1403002224392,-6.55609700190149,5.58606285806927,11.0595586733827
"539",40.3590407649572,0.745178752037313,8.07799508687022,-7.14018334022952,13.3524996383414,-7.38078192659381,9.57715142848355,-5.67933492034614,-11.0250634807152,-8.73020818870166,7.52269892645641,10.4019947267055
"542",39.9633356084712,-0.0952572390965266,9.67192579285075,-7.39667547486986,12.4752533649381,-8.38561477509014,9.41121325426614,-4.8081953012867,-10.615607055643,-9.13035990710828,9.32209846258987,9.03068226757881
"543",35.4422321919914,0.479595374319274,8.05147390634717,-6.84107142036218,11.3007109580435,-5.10844957799909,6.40003629408252,-3.73061417428512,-8.07326565023198,-8.97970524584411,9.76020674128223,8.41904909332209
"544",29.5360894141741,1.33743711477025,5.69121260305947,-4.39606974790209,10.6062808380687,-5.87477411706517,7.14421331033943,-5.79519741388276,-6.18931916540878,-7.19129611828708,10.5360028397763,8.11473493100944
"545",-36.1751572025937,8.10850307665488,8.02544241299964,19.192072328868,22.1161512561149,-8.5706516376533,-0.799758638377867,9.3005891850525,6.34766775963608,8.59448463219356,9.75798334808924,2.22125986233394
"546",-36.1100621964535,7.26002338056639,7.91062784671902,19.6236562899945,22.3467499389848,-8.37711273640948,-1.05101313514186,9.16871515015535,6.9662987615682,8.66368475539353,10.0733180495916,2.29044376255027
"547",-33.6456451516603,1.81043180199207,9.30633690557797,21.0924254178527,22.8633853161328,-6.26424328980104,0.160197634432179,8.86577490808675,7.91375073906304,8.38338995964468,11.6640659990703,3.55082455052597
"548",-36.218270197846,3.76620253263784,11.3387228093358,19.5660893289616,23.5946477852713,-7.86134774057175,-1.80645275578501,7.76121704584074,7.13915431278581,8.98545192306115,11.7443684111348,2.92673279282397
"551",-36.0148076054726,2.62209064602615,11.826442934697,19.5479574405417,23.6863404532915,-7.53342844242207,-1.80130726874332,7.56643009240859,6.75079800952129,8.72245890695903,11.9662498486653,2.85946408521986
"552",-36.3403029535407,4.51872547832449,10.6853583265282,19.5209237306791,23.4679319254574,-8.09251474917342,-1.68923760661301,7.67755938315773,7.30015367192831,8.91721478607776,11.7720131174767,2.72528464651071
"553",-32.373611587742,-6.73449051777342,16.1516279015498,19.697831195233,25.6842413511416,-3.76228369930576,-2.66921839613469,9.94192857939556,6.08972764156717,7.24300585943886,5.47953778223863,1.19592576352313
"554",-35.7054488341152,-6.50771925782282,12.5692450779306,20.4800522363982,23.9560192365146,-5.29467655830839,-3.46441769149469,7.25060820984641,5.48101075905604,5.68890936566987,13.3359042378989,1.4117444220896
"555",-35.3599476143055,1.17028031696573,12.2873925270717,19.0867979725977,23.3259252187624,-7.09194711395864,-2.96263305344476,6.39410271256584,6.81628197162874,8.71717004779367,12.2640031851193,2.60690264661301
"556",-31.7254084307507,-9.47323344566867,14.1007417573192,15.9410085673503,22.2299935056411,-2.90501459417824,-5.38523489345879,6.16664136213219,4.79335326328778,5.92391972586223,12.9510955778528,1.41347376545953
"557",-36.0625935905502,2.52354182800645,11.7378567300527,19.5042547395893,23.6810599656916,-7.54850392669174,-2.41736276725776,7.17956797815654,7.22634906360129,8.99104890200366,12.2153849691297,2.71286171721831
"558",-35.0943868496894,1.4980623716277,12.110367646122,18.954753703661,23.1145980697394,-7.24934278382279,-2.60916833809375,6.45207017393543,6.5936483862458,8.65675685081986,12.1309551210632,2.6227011764201
"560",-39.8263347855185,-2.67593279379903,13.8070592369284,22.6380325632044,27.5337991897173,-6.10292450617301,-3.00828376467105,11.7796447770967,7.78050800557686,8.3188042115343,13.6269009272514,1.99423482373345
"562",-5.70587521320301,26.8584940074566,6.87181882872587,18.1693527662783,6.585121047118,7.76595918000783,-0.455614357489557,-0.793359774036074,-3.36507661732931,-1.16676149761241,-6.99982324617197,-0.561004068948972
