PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12
0.025368377614717028,0.0008929405514244149,-0.011969513213655213,-0.0028869315498495376,0.001184805442221954,0.025656720944177244,-0.0276556786845546,0.008995879273251036,-0.014187892634555796,-0.00017619206493414905,0.004896538837243314,0.005131869233114858
0.025368377614719412,0.0018275257507194618,-0.012221944654392723,-0.003555093715968667,-1.8474213261055936e-06,0.02364281657489395,-0.02700319380321138,0.008750605049512918,-0.01335774416710398,-0.0001434089427565013,0.005263002187130064,0.004849234347993735
0.025368377614723176,0.004163734060397639,-0.01232586811198139,-0.006493804162312574,-0.003466651498918365,0.016803036575976486,-0.023297035230669904,0.008025541804280494,-0.010391978134938301,-0.00036793968698298316,0.004232279074828163,0.005102869800356033
0.02536837761473178,0.0014731939430159334,-0.010563495833284314,-0.007905453452964718,0.00012638570550586664,0.023872712151097354,-0.02665194486043229,0.009217885102946913,-0.013525267034183457,-4.867323942198942e-05,0.0031100222277162352,0.004500120444113654
0.025368377614645277,0.00139437085141652,-0.014604771043900249,0.00773196589000255,-0.002443790318101348,0.01708972718218144,-0.01956050821133898,0.005824013776942626,-0.008747042780276377,-0.0002205205036082522,0.005893103016765474,0.008754324351050634
0.008672108681578227,-4.208629755461657e-12,5.954507720229429e-13,-8.858816458179319e-13,-9.882442086883714e-13,2.3217539002473586e-13,-9.509754095304856e-15,-2.498756410118652e-13,2.428317963376614e-13,-7.632609821950354e-14,-2.128158760328347e-13,-3.2942398808799567e-13
0.008672108681579329,-4.208562751767397e-12,5.950136217069968e-13,-8.861938960436078e-13,-9.889068730561945e-13,2.327096848553367e-13,-9.034439862887211e-15,-2.493543566073342e-13,2.410294186461215e-13,-7.635211907164319e-14,-2.1404059080687432e-13,-3.3256730702646564e-13
0.008672108681578954,-4.20832032416163e-12,5.952738302283933e-13,-8.862841016643586e-13,-9.885529894670952e-13,2.327721349004719e-13,-8.482797797526587e-15,-2.4982793611627585e-13,2.4156371347672234e-13,-7.612140084933827e-14,-2.135340515518891e-13,-3.3086033912610446e-13
0.008672108681579294,-4.208581616885199e-12,5.951905635015464e-13,-8.856596012130069e-13,-9.886778895573656e-13,2.3236274016014136e-13,-8.86096751528953e-15,-2.499007945022669e-13,2.419401484710093e-13,-7.633303711340744e-14,-2.1332068056434395e-13,-3.307146223541224e-13
0.008672108681579024,-4.208282160245158e-12,5.948679049350147e-13,-8.860412403777218e-13,-9.890942231916e-13,2.324251902052765e-13,-9.256484467812243e-15,-2.5020090166361086e-13,2.4207892634908745e-13,-7.626538289784435e-14,-2.132651694131127e-13,-3.3096442253466307e-13
0.008672108681578937,-4.2076934384654985e-12,5.937091096530622e-13,-8.844314169920153e-13,-9.888478924580113e-13,2.3138435611969044e-13,-1.0531506222655196e-14,-2.5018789123754104e-13,2.426288336909721e-13,-7.654814282442857e-14,-2.1337792643905118e-13,-3.313530005932819e-13
0.00867210868157878,-4.2079909435416285e-12,5.94774229867312e-13,-8.850212229738474e-13,-9.883066587335065e-13,2.316480340880389e-13,-9.665879208142769e-15,-2.5011850229850197e-13,2.4271383514129496e-13,-7.613354391367011e-14,-2.1300149144476421e-13,-3.2988195508565354e-13
0.00867210868157858,-4.208530008861788e-12,5.950795411990839e-13,-8.865685963144188e-13,-9.890525898281766e-13,2.32761726559616e-13,-9.50281520140095e-15,-2.500786036585545e-13,2.422922973366326e-13,-7.633130238993147e-14,-2.1315588183412615e-13,-3.309852392163748e-13
0.00867210868157789,-4.208242912126514e-12,5.943440184452697e-13,-8.855693955922561e-13,-9.89024834252561e-13,2.324355985461324e-13,-1.0403136685432912e-14,-2.504359566946057e-13,2.430694534538702e-13,-7.676671798240164e-14,-2.1308215608639713e-13,-3.3048563885529347e-13
0.008672108681578111,-4.208052309384591e-12,5.940074820909302e-13,-8.857636846215655e-13,-9.890560592751285e-13,2.3241478186442066e-13,-1.0286910212542466e-14,-2.499007945022669e-13,2.421726014167902e-13,-7.656115325049839e-14,-2.1364420649261362e-13,-3.3161667856163035e-13
0.00867210868157907,-4.20849683227531e-12,5.949338244271019e-13,-8.858608291362202e-13,-9.888374841171554e-13,2.322100844942554e-13,-9.280770596475918e-15,-2.4999100012301767e-13,2.423443390409119e-13,-7.636946630640296e-14,-2.1308302344813512e-13,-3.3064523341508334e-13
0.008672108681579551,-4.208789350021447e-12,5.953917914247597e-13,-8.85728990152046e-13,-9.886362561939421e-13,2.320019176771382e-13,-9.433426262361877e-15,-2.4953650257231175e-13,2.418950456606339e-13,-7.641543647851634e-14,-2.134369070372344e-13,-3.316721897128616e-13
0.008672108681578673,-4.20770558152983e-12,5.938340097433326e-13,-8.847159116420755e-13,-9.892295316227262e-13,2.320435510405616e-13,-1.0314665788158095e-14,-2.509312202469971e-13,2.430989437529618e-13,-7.663140955127545e-14,-2.1308042136292116e-13,-3.3093666695904744e-13
0.008672108681578021,-4.207732903424577e-12,5.940768710299693e-13,-8.85652662319103e-13,-9.892121843879664e-13,2.3282070715779923e-13,-1.0028436414621922e-14,-2.507508090054955e-13,2.426583239900637e-13,-7.671294155464636e-14,-2.1342996814333048e-13,-3.311656504578764e-13
0.00867210868157853,-4.207594125546499e-12,5.939450320457951e-13,-8.843620280529763e-13,-9.886674812165097e-13,2.315057867630088e-13,-1.077957167971988e-14,-2.5039605805465825e-13,2.428768991480368e-13,-7.664528733908327e-14,-2.1343083550506847e-13,-3.310685059432217e-13
0.008672108681579279,-4.208319890480761e-12,5.94552185262387e-13,-8.857151123642382e-13,-9.88945036972666e-13,2.3217539002473586e-13,-9.702308401138282e-15,-2.499294174396205e-13,2.4200606796309643e-13,-7.662100121041959e-14,-2.1351410223191536e-13,-3.318456620604593e-13
0.025368377614379115,0.01698870981418107,0.01886029091169786,-0.002664936549673058,-0.008531516910499692,0.0020258484249475323,0.0357186839605129,0.03895674565438919,-0.03096128750479234,-0.009552208639231414,-0.005963633648753438,-0.014112965558470943
0.025368377614476478,0.01539977717596899,0.012164615539108817,-0.009111227924583494,-0.010598861831072818,0.002267948137066804,0.026747354823615014,0.0317451260288164,-0.022539920793989417,-0.006067180271253173,-0.006034231817930246,-0.010793003209030734
0.025368377614316998,0.01849709359895899,0.02110980058136664,0.0040116614641116325,-0.008045510460575379,-0.0015249449074064972,0.043420609358717076,0.05155699130615124,-0.044531974290127424,-0.0069989704096151,-0.005831292034779357,-0.017623019386807392
0.025368377614398616,0.015900499749180567,0.017259421544029607,-0.003963576171524072,-0.009124862783571632,0.0028251694189233914,0.03618438678674745,0.03852739511570293,-0.02978340313529951,-0.008483016749028049,-0.006204322208901994,-0.01433196832317511
0.025368377614221883,0.023587473522918095,0.03272388454578718,0.0062120855769368715,-0.003329585481289235,2.6933046577739774e-05,0.03276182853550457,0.03370195784608725,-0.030933167839434804,-0.021559649342469987,-0.0038329388285453015,-0.010275346834440507
0.025368377614352868,0.01655755884846481,0.019448429553976083,0.0002736559673059678,-0.0085000603431127,0.0015962512926609193,0.04092140332045586,0.04378535530276861,-0.03569523345738943,-0.008078524443457786,-0.00591155701371232,-0.01563475383261286
0.025368377614388735,0.01668476895996839,0.017981341909322955,-0.003192056919169779,-0.008847015076814221,0.00200125244067493,0.0355361139198384,0.03914889036671998,-0.030901015235183397,-0.008773679066939166,-0.006051337610119076,-0.01418316318429296
0.02536837761433377,0.017376046420264312,0.020618810216676824,0.002031035947562162,-0.008145640061671754,0.0005370891673907972,0.042339791376740626,0.04679151784290021,-0.039201417484249504,-0.008086285820164059,-0.005852362895627169,-0.016491750168256224
0.025368377614355363,0.01788137860187073,0.018780740180270778,0.0008848233135217648,-0.008816686407590067,-0.0010489656910060495,0.04072797251904649,0.04976829838914445,-0.0420315384372204,-0.006077707758509064,-0.006228073751062388,-0.017472932258596276
0.02536837761437883,0.015344209097555255,0.01740414912175996,-0.0014645408188323937,-0.009301533715393039,0.0023486071269328093,0.04201559344831898,0.0447798231712526,-0.03568729207849622,-0.0065030487136971725,-0.006416832672971015,-0.016740844309838993
0.025368377614344687,0.016156083721576498,0.019780366479826752,0.0010598168544183582,-0.008489631483744603,0.0019154280338131437,0.04376710547568074,0.04596260833486189,-0.0376188493555235,-0.007784184947774847,-0.006083679709189383,-0.016828612818268623
0.02536837761426262,0.018943608801515563,0.021451283436553222,0.011454524563450112,-0.008274471270197299,-0.005422886846168311,0.05258224386962717,0.0655548255811444,-0.059005339853304764,-0.0014929091607959715,-0.005513319666466456,-0.020843707209316404
0.025368377614378053,0.016065630226476224,0.017661140131517348,-0.0015477177323485899,-0.009162218465389234,0.0016659541515761057,0.040352033144996684,0.044553061249995425,-0.035832140766066445,-0.0068361046576653865,-0.0063478961227763,-0.016400567277550054
0.025368377614444736,0.012300911332852335,0.013992663586961673,-0.007284223510551309,-0.010232537914998148,0.0066970479309885,0.036848883132694736,0.031919273776316044,-0.021305145668522235,-0.0074264720356628415,-0.006291858373122966,-0.012713250030286324
0.02536837761439776,0.01569883770719972,0.01644239436586376,-0.002979045266910434,-0.009545322978801514,0.0019090728855224023,0.03881983782293532,0.04316038311073176,-0.03414066804410795,-0.006351330906443329,-0.006433697000266173,-0.015959711253019634
0.025368377614354766,0.016042853288606166,0.017914694818678505,0.0016101842178904008,-0.009265725832578937,0.000308160600726948,0.045386372986590366,0.05127694241651588,-0.04259851093526923,-0.004555772944862965,-0.006355420578883981,-0.018412131971780252
0.025368377614075947,0.031497893385445334,0.051395883276780095,0.008446494466712735,0.004250479493056229,0.0038304719037751925,0.01613092394149468,0.0028132764128261036,-0.006696418314558088,-0.04964614987150569,-0.0011978822547030123,0.0011953484973069128
0.025368377614061962,0.031981350393243,0.05263132965452595,0.00917964663487183,0.004730350655869861,0.0038365953125734167,0.016506075244819975,0.0033532184878660738,-0.00781711034391303,-0.05164419412110617,-0.0011019883004386765,0.0011863801465719832
0.025368377614110597,0.03013257610269478,0.048140321405627524,0.006713187346876547,0.002987943708172019,0.004114144211333556,0.01708885610184085,0.0030313844402209997,-0.005691727081227575,-0.048337870044128775,-0.0018134158035945029,0.00043716338731448524
0.02536837761410283,0.03051405302341328,0.049001085868823645,0.0071266887269431905,0.003324483433745893,0.003919602353725963,0.01626442618747492,0.0025675269972699885,-0.0055105185805555,-0.0474938018987346,-0.0015081252562017349,0.0008985415440523034
0.025368377614098988,0.030434478636744856,0.0490571996096943,0.007382863337892068,0.0033542312608346916,0.004334963592381678,0.01847019575905745,0.004225310368784913,-0.007516084731985778,-0.052431850986670234,-0.0019650386643883843,4.111675758596781e-05
0.025368377614083157,0.031090052482698225,0.050575945551454074,0.008151855705698256,0.003943398192360634,0.004162097103172491,0.017655315305760318,0.0037880837855224455,-0.007580637634142186,-0.052259061975033876,-0.0016164030856362086,0.0005307241675823991
0.025368377614064668,0.031917663750621134,0.052449944775917606,0.009055834906301245,0.004662396440937502,0.0038133352959728176,0.016247353545563583,0.0030776951756554638,-0.007435533400692906,-0.05101479126362884,-0.0010775776044364583,0.001285977846671079
0.025368377614230248,0.02553322738695311,0.03712556096682854,0.0008270268072346236,-0.0012843298393108167,0.004931016826981094,0.019869079569923023,0.0035463903387092967,-0.0020208564354564544,-0.042875570191239935,-0.003795990674676445,-0.0019707242437772225
0.025368377614277158,0.023834065376766685,0.03291208903252392,-0.0015793500908486012,-0.0029279747839867894,0.005030932566888437,0.01967723275746321,0.00274575163909407,0.0005891625544653328,-0.03798376574071359,-0.004287749035401415,-0.0023835340202793148
0.025368377614189353,0.027096481756518256,0.04086336489201736,0.0028226699003212905,0.00016832676411821824,0.004705851778458161,0.018940377035138078,0.0032993064463807216,-0.003171444650461594,-0.04470785824972577,-0.0031471401085984337,-0.0011854633170903827
0.02536837761417058,0.027811939135357185,0.042612427249943186,0.0037967004667208504,0.000843336120203808,0.004609005651699116,0.018880644987546824,0.003601832140373188,-0.004182835994459797,-0.04624824597145052,-0.0029085365424670255,-0.0009897615724361443
0.0253683776140783,0.03143774087274622,0.051209620571615544,0.008311068834540738,0.004174200829366012,0.003783663580272487,0.01586993455008791,0.0026014117821098384,-0.006346226239095642,-0.04880938423917614,-0.001179412512918874,0.0012462304551215302
0.025368377614119024,0.029924601184482386,0.047516788249019296,0.006266862687281044,0.0027419069887262342,0.003946627514259131,0.01612430226965555,0.002225853536242866,-0.004481051573694161,-0.04554139212333875,-0.0016924790142495752,0.000734821241952441
0.025368377614066087,0.03200013869019151,0.05253192559154221,0.008998351519010664,0.004682526917377213,0.0035745783432529757,0.015288211173048941,0.0025188633142189786,-0.006747778883733402,-0.04867088173081829,-0.0008539813642235464,0.001616750759059575
0.025368377614084725,0.03121722939858805,0.05066529130765801,0.008005929726965549,0.003965442062944962,0.0037875954223057532,0.015805379004346757,0.0024825250059271444,-0.006009053996252275,-0.04807215730687327,-0.001221989826749088,0.0012186969883342732
0.025368377614105955,0.0301819397900138,0.048385878274803985,0.006963550906686706,0.0030929974584364547,0.00431699479147844,0.01809371445301743,0.003767958794235874,-0.006703255439149744,-0.0509529194069923,-0.001992086068654899,0.00010116629389735282
0.025368377614438983,0.006013879593575984,-0.013851966416446029,0.031238563300068092,-0.013476812362456047,-0.007881460593516097,-0.005210550903687708,-0.021028396598609975,0.022476609796535013,-0.02166617811583242,-0.0700943649524741,-0.10375847926252221
0.02536837761443191,0.005877251237244019,-0.014514654744475166,0.03284821610230239,-0.013890990517761478,-0.008824316110461247,-0.004526152461266412,-0.021375036548645466,0.02284819872785791,-0.021286731410840455,-0.06937945344690592,-0.1024137296276602
0.025368377614437245,0.006041067259634884,-0.014100149504537014,0.031765046777757384,-0.013653147021361571,-0.008271224313051778,-0.005249744721592004,-0.022622141840452567,0.024152421284648676,-0.02368828921951477,-0.07661817094901537,-0.11427120719732846
0.0253683776144268,0.005738570808852286,-0.014990987140778868,0.03389524176841678,-0.014131111261887366,-0.009376333329375729,-0.003894891390221061,-0.020992654242125732,0.022454894342320574,-0.020268849287376222,-0.06634257280801463,-0.0973992632153132
0.0253683776144166,0.005412985020942156,-0.016143839905057022,0.03634040489416529,-0.014809513049351653,-0.010771297698356759,-0.0023759541298098126,-0.020329149142097172,0.021907553626268984,-0.018173838428622066,-0.060164514755522605,-0.08702403061820999
0.025368377614412588,0.00530228415777527,-0.016550421801274747,0.0372365143878607,-0.015088664272920138,-0.011323557898422626,-0.0017299819716234525,-0.01975276817820447,0.0213865025557051,-0.016888183228704806,-0.056306917046311945,-0.08060700098375993
0.02536837761442799,0.00582652825907377,-0.014814502729161282,0.033642846660213235,-0.014067924639618519,-0.009264672914341139,-0.004286767328082289,-0.021608175780331966,0.023060211919143,-0.02118562591585819,-0.06940182010226562,-0.10243606341916477
0.025368377614442782,0.006153556562065467,-0.013155095923760652,0.029828107913173446,-0.013089132482338239,-0.00705194303611144,-0.00560919906089945,-0.0200555086661259,0.021445770915306837,-0.021074959146199328,-0.06765123774516042,-0.09995055999574375
0.025368377614446675,0.006220311801544374,-0.012961523956025277,0.02919157465154917,-0.013032357127756715,-0.006788886053266067,-0.0058247861115398175,-0.02051632440667785,0.022044774683164695,-0.022114051091040993,-0.0705673663718095,-0.10460473997112703
0.02536837761445205,0.006118073203674612,-0.01314174320996805,0.0284995658090571,-0.012985270311655231,-0.006417470822843324,-0.005519084190494877,-0.020588365739768025,0.02234697568702127,-0.023058985433896714,-0.07247718115566255,-0.10765536041882687
0.025368377614437658,0.0060868500791509085,-0.013898233615779961,0.031533314583353,-0.013528326658345618,-0.008083003321153382,-0.005522917611627803,-0.022347745739119004,0.023775113646400885,-0.023310156415295567,-0.07559276021067296,-0.11273179991583304
0.02536837761444765,0.006193341061683874,-0.013133344136528384,0.029278485593289657,-0.013128142851429617,-0.006895603058920362,-0.0057196835074749255,-0.021106070013825112,0.022752648006461214,-0.02301900730167262,-0.07325953654804368,-0.10888109357341129
0.025368377614443292,0.006036755219522298,-0.013643782446540102,0.030373449359859264,-0.013325175483510386,-0.007411513785143447,-0.005337928538201654,-0.020883656191112876,0.02243017678380672,-0.02207385002370749,-0.07079548280108675,-0.10488949772222471
0.02536837761443374,0.005908641274557711,-0.014434085458138004,0.032467073915034,-0.013822034043711039,-0.008625637220580266,-0.004664319840660643,-0.021769626266014863,0.02329589080138019,-0.02216215346551793,-0.07187443767120265,-0.10648647054125246
0.025368377614437967,0.006025391669795861,-0.013925388748543812,0.03137688964463233,-0.013517397060727361,-0.007983029031216289,-0.005192370074527056,-0.021529994944826523,0.023000312384597085,-0.02236644652181998,-0.07226473380584353,-0.10727856389651061
0.025368377614439087,0.006056629917329071,-0.013967017051764116,0.031417113000321954,-0.013580264696604822,-0.008067099068969618,-0.005343341477574405,-0.022325808913301978,0.02387330740895715,-0.023460435812509152,-0.07576894646270671,-0.11292187589787647
0.02536837761424056,0.001984425832547619,-0.029170105874054417,0.06974514433529351,-0.023639576237516533,-0.028677904223637245,0.023766517320259004,-0.005145816149954827,0.010109378214959155,0.012980391812595424,0.013304336737403293,0.06627811938845106
0.0253683776142409,0.002007795825741427,-0.02914549349377089,0.0697064865628116,-0.023666676796772375,-0.02876895180153581,0.023916090121408023,-0.005014720697767589,0.010017505986714326,0.013035361926527031,0.013090225340562915,0.06631992396034422
0.025368377614255918,0.0017505606577687878,-0.02852998748580898,0.06739185777585685,-0.022601327714509612,-0.026446758673367675,0.021914841752736936,-0.00494674154194709,0.009497171493782165,0.012379140123885761,0.012832266059814412,0.06450115499493021
0.02536837761424279,0.0019793449692427027,-0.029069485409744453,0.06940013296058514,-0.02353970470168692,-0.028449106215795984,0.023502554160774774,-0.0052172673121554354,0.010143994409415906,0.012867295316738381,0.013164745870342163,0.06602901232743018
0.025368377614275038,0.0015215956331152613,-0.027658554406310622,0.06422552188066807,-0.021326362369072437,-0.0235963150201547,0.019466299443077952,-0.004462890026093675,0.008451783661277268,0.011528739783689564,0.012491920830703229,0.060566284131041224
